css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,
https://www.tiktok.com/@raditaa73,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9e517c413526b1687cfee267634ee424~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=281bf6ce&x-expires=1755831600&x-signature=YX5Th85hstDf7apDF5wSsWHxYRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Radit•<ez>,eh bang aku orang Garut 😂,7/27/2021,0,,
https://www.tiktok.com/@.cheekeupawws,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8dbd286876792921b7f48fe3eefe5ff0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4079edda&x-expires=1755831600&x-signature=PbhjuZa1tyDZOJRTeNywq%2BVVmcs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ᝰ᪶ ֹׅꭉαׂׅׅ݂࣭݂ꪱ꯱ִָׂׂαׂׅׅ 𔘓̸⅌֪,nama Cokolatenya kyk pernah denger? padahal aku anak 2012,7/27/2021,0,,
https://www.tiktok.com/@kulinernyaber2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c71f841f0111902f79e88a451652a69d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2b0e77dc&x-expires=1755831600&x-signature=7eW89OcQXOyfsq8sUkPHNFXKk4g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kulinernyaberdua,"soundnya aku suka, bikin pusing malem2 😂",7/26/2021,0,,
https://www.tiktok.com/@tarmilah970,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334896328050540551~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e0b86862&x-expires=1755831600&x-signature=nYk%2F%2FiiELY8p5mDWURfjPu7D7ko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tarmilah970,ka ko coklat yang kaya gitu ada coklat nya pasti enak yah,8/26/2021,0,,
https://www.tiktok.com/@regitaindriani39,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7eaf6472c81d3e461b10e1eb7f511002~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49dd0134&x-expires=1755831600&x-signature=ZvHD51z34Hw4Rrp7%2FWsoaMwOVmk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hihang hoheng🍌🐒,kok dia gak eneg makan coklat langsung di makan semua🥵,7/26/2021,0,,
https://www.tiktok.com/@kepooneday,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e8a77ea25bcb9f9877e391ffa991c25~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e8898427&x-expires=1755831600&x-signature=3PKLpGd2Xsm14SVj0lf1%2Bc2aegw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cimory,Makan churoos,7/27/2021,0,,
https://www.tiktok.com/@ynn_xyzxxxyang,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3d15751d374f996a157c95a17a3846ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9129419b&x-expires=1755831600&x-signature=sC1Buc0bwIR92NUOxmZyAtkoUYQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ysudahlah,"kalau aku ke Garut pasti borong coklat chocodot
enak bangget plis enderso aku yg ga pernah nyoba parah",7/26/2021,1,,
https://www.tiktok.com/@murtianikheysa,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8c993630a5f3d51cbffc181ba00fca60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d8b726a&x-expires=1755831600&x-signature=u2TOc4ABES5D2j7NflvDVUmJpVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kesya💫 ||,soudnya👍👍,7/26/2021,0,,
https://www.tiktok.com/@sasya992,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/63874aa59949e305aa1fb0ba3b58215e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1bf6bdc7&x-expires=1755831600&x-signature=YJk3tZHh1hKdJkZKOTDVW7dnV1Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kapten eyyy,coklat,7/26/2021,0,,
https://www.tiktok.com/@ancillaaaa4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/01d5fcc5addceea250c8083c147d3d33~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21ff9585&x-expires=1755831600&x-signature=wo3spIApNXzfFrUfbv0fTsP7%2FYo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,jncychoo,lagunya mengandung sindiran😂😂,7/27/2021,0,,
https://www.tiktok.com/@yesayaaja1362,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3bb83b7e3ce275083a4fa17da0c40820~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f4ce37aa&x-expires=1755831600&x-signature=nZvAKre0jBHp8LfSPCgnxd363y4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bapak nya ecep,Abang alumni kabut angktan brop?..nanya doang,7/26/2021,0,,
https://www.tiktok.com/@beminee_alyaaaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d2474da86366e910f6e30e0b0a94a60c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d3ac8a0&x-expires=1755831600&x-signature=gAGzP73eEeqQaPnU6FCwK6Qdxu8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lylyy_aaaaaa,Unboxing sosis kenzler🥺🥺,7/27/2021,0,,
https://www.tiktok.com/@mahiranaswaasifa,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e75e2c88e7827ddf2c44d2fc2090b9a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=262a4bd5&x-expires=1755831600&x-signature=Ug9wGbrQDZwIFsrBS7%2Bt037lqDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sifa,𝙠𝙠 𝙘𝙤𝙗𝙖𝙝 𝙢𝙖𝙠𝙖𝙣𝙜 𝙞𝙨𝙩𝙤𝙗𝙚𝙧𝙞,7/27/2021,0,,
https://www.tiktok.com/@claudy472,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e5c00a54046ba4db1a7c34febeca4458~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd55b10c&x-expires=1755831600&x-signature=7LObSczlCMam9og9Ce4pkUAfxqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,claudy482,jenaka daeng nya plis😂😅,7/27/2021,0,,
https://www.tiktok.com/@naylaroblox34,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e1811b96ba834b27724db3bca354d047~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c4636c7&x-expires=1755831600&x-signature=FpId%2Ba6ZiF54IK3cuk9xxOH587E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nyl🍜,plis kasih tau,7/26/2021,0,,
https://www.tiktok.com/@viia_apr,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0af37b9587016d554b13b67998efdcf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=44de9df8&x-expires=1755831600&x-signature=swZlsqgLehZpSfy19SqYYkIoG90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,civiii,"baru liat coklat gituu deh,parasan dulu aku pernahnya juga yg 500 san",7/27/2021,0,,
https://www.tiktok.com/@zahraaa_zar,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17692e0245d99f37eda78025aa275a55~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97077cb8&x-expires=1755831600&x-signature=CSm2Iekx2mGfkSuUkSrwpb5VGv4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zahraaa💋,tokonya namanya apa kak,7/27/2021,0,,
https://www.tiktok.com/@kha_ansa,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1320ce1ea785b6c30080c8ab0267361~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=12037dbb&x-expires=1755831600&x-signature=Nypq23j7q7cZ0EDerE8EGpu0wGU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,haya,haya nama ku,7/27/2021,0,,
https://www.tiktok.com/@_narcissism0813,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6469e428b1a64c6b1772ab46c95baa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=15a5c69e&x-expires=1755831600&x-signature=PvTxiWyG09glshsNcFMK0hMdRxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ᶻ𝘇 𐰁⠀,makan basreng bg haha😅,7/26/2021,0,,
https://www.tiktok.com/@zkxjskeo,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/f287253499de99c735a007512c60cda9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25db141c&x-expires=1755831600&x-signature=MhP11ef3yZJckO7UZZHL5bHQlcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Djdjshvsg,makan dodol garut kk,7/27/2021,0,,
https://www.tiktok.com/@yaya_lullaby11,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/efd61de0d400d5ed211c149c6ee04b21~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8c161234&x-expires=1755831600&x-signature=FfdcqB28sdmaJr1g9RBJIL73hSM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yayá.ʚଓ,"aku Orang Garut, Tapi Gak Pernah Makan Itu😂",7/29/2021,0,,
https://www.tiktok.com/@dayzz68,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/edd873ba745d9736d2624c74e778566c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5f43e37&x-expires=1755831600&x-signature=ks842FIIbA5Cd%2FXCAOOPvQGQWX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,H……..,soundnya ngebug,7/26/2021,0,,
https://www.tiktok.com/@intaanlidia3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dfd40725aeaebde08d05fdd529b603f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e4677b3&x-expires=1755831600&x-signature=DlbuPTocbfPoPRbyDR2eYjVeLes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lydiazaa,kak belinya di mana kok aku ngiler ya 🥺,9/1/2021,1,,
https://www.tiktok.com/@feelysia.a,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4ca7532a01c3cac7a2693e1acb176b68~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b236c272&x-expires=1755831600&x-signature=Usi4vE00cZ9eS7NxIbaJ7cj%2BCMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,peuly,Semangat ngonten ya kak🥰,7/26/2021,0,,
https://www.tiktok.com/@randirorrr4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f50e0e7fd6eba33a16c29496f26e0001~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dcf11789&x-expires=1755831600&x-signature=C2%2BNLaDadzsanKLjDp8F6C5jeN8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🇮🇩💥🇰🇭,error,7/26/2021,0,,
https://www.tiktok.com/@putlihh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/80af972b681bfaa7b73b62215e2b4553~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d2b5255&x-expires=1755831600&x-signature=KTrj%2BBANUrOvATc3czMvowUpOWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🥭226🥭,semoga dibalas ya,7/26/2021,1,,
https://www.tiktok.com/@dryan0460,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0df52bee20161a2bc4fc419d49c6fa63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f7e05ed6&x-expires=1755831600&x-signature=QkVAvDDwxkWjKNKGL7hNidi2njk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,DIOR,ka makan permen rokok,10/27/2021,0,,
https://www.tiktok.com/@chic4gogurl,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a3ec38c3774a10c02f6c20d2be92e959~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=16f43d77&x-expires=1755831600&x-signature=6w7LgDETHD81569ip7SjEnViXf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,people!,MAKAN WAGYU A5 BANG,8/20/2021,0,,
https://www.tiktok.com/@putlihh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/80af972b681bfaa7b73b62215e2b4553~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d2b5255&x-expires=1755831600&x-signature=KTrj%2BBANUrOvATc3czMvowUpOWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🥭226🥭,terus beli dimana kakak,7/26/2021,1,,
https://www.tiktok.com/@putlihh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/80af972b681bfaa7b73b62215e2b4553~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d2b5255&x-expires=1755831600&x-signature=KTrj%2BBANUrOvATc3czMvowUpOWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🥭226🥭,itu namanya apa kak coklat nya,7/26/2021,1,,
https://www.tiktok.com/@owl.704,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/65c7753478bcd8e5614323e91a0440c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e3948079&x-expires=1755831600&x-signature=ZSYsbPpscAuZtlUIWt7XnbhyDuc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,phoenix🐦‍🔥🔹,aku sayang,7/29/2021,2,,
https://www.tiktok.com/@rimzznihboss,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2eb2f2a2d0e91de3a1c9728a48e1d7a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=88a910c7&x-expires=1755831600&x-signature=ZUutj55o%2F3t2AojnR%2FXWd1zrbR0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rimzzz_,🔥,2 h yang lalu,0,,
https://www.tiktok.com/@cita.cita.pilot.tempur,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7fade7084e33e6f784be807e2453771a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2add8c0d&x-expires=1755831600&x-signature=mE0Zq%2BfP4ts6%2FcDE6UslKR7yRRo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bocil pubg,😒,2-Aug,0,,
https://www.tiktok.com/@szstarx_02,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e3088e89749596de37872b0a23d86657~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c06d862e&x-expires=1755831600&x-signature=NOPht5X9i%2FIDJdECcY%2FvwAJQwh4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,⋆𐙚🪐,🗿,12/28/2024,0,,
https://www.tiktok.com/@tessalonikat,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tessalonikat,🏖️🏖️🏖️⛱️🏖️⛱️🏖️,9/7/2021,0,,
https://www.tiktok.com/@skoobydu,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a4444deed36127188ec94e6da536a38~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55e2929f&x-expires=1755831600&x-signature=3zm6WqTopbI1xOiMWGM9sOEVeYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,elva,🙂🙂,8/18/2021,0,,
https://www.tiktok.com/@nasifa1802,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/29eafbe46ed22c9a39093ed77f8a6abe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=993611c8&x-expires=1755831600&x-signature=5MJFJpuiWlWJ9hR2h87EPGMRFkU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zhif_(a),🍫🍫🍫,8/12/2021,0,,
https://www.tiktok.com/@nasifa1802,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/29eafbe46ed22c9a39093ed77f8a6abe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=993611c8&x-expires=1755831600&x-signature=5MJFJpuiWlWJ9hR2h87EPGMRFkU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zhif_(a),🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫🍫,8/12/2021,0,,
https://www.tiktok.com/@11azzahra172,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7c151b668be61c8a14e9c234857f6e88~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e6379a27&x-expires=1755831600&x-signature=ghv9YhXS8yNExiEKNhxY3STsgCs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,amiraazzahra172,@🥰🥰🥰😳😳,8/4/2021,0,,
https://www.tiktok.com/@cantikaaurelliaputri,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8ade917bc30847c792d2f1295be264cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94381a3f&x-expires=1755831600&x-signature=RyV2tTLs9hSzUEAlkyGcnPLGSo8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cantika aurellia putri,@🍰🥺😅,8/3/2021,0,,
https://www.tiktok.com/@lovely_hwang8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16b9b58179471ae2f984587f949c0081~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=189da77e&x-expires=1755831600&x-signature=KgQKsDSY1a5y8KTnL0cJP7SIgKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,flower💐,________________________🏃🇦🇪,8/2/2021,0,,
https://www.tiktok.com/@lovely_hwang8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16b9b58179471ae2f984587f949c0081~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=189da77e&x-expires=1755831600&x-signature=KgQKsDSY1a5y8KTnL0cJP7SIgKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,flower💐,_______________________🏃🌇,8/2/2021,0,,
https://www.tiktok.com/@lovely_hwang8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16b9b58179471ae2f984587f949c0081~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=189da77e&x-expires=1755831600&x-signature=KgQKsDSY1a5y8KTnL0cJP7SIgKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,flower💐,_________________________🏃😅,8/2/2021,0,,
https://www.tiktok.com/@suatih5,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/4554c7d20146eec29ba7fd94b6d3fde8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c1308dce&x-expires=1755831600&x-signature=IJFPJ3JGT%2FWBIZ3MC%2FEGJLMe6hE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,suatih 5,🍱,8/1/2021,0,,
https://www.tiktok.com/@juandinataprakasa,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/60edfd69146a92ef04c1f823add716f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=602abcfb&x-expires=1755831600&x-signature=LVjOqnj3lRlBKCblCWyPaWg%2FNuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,juandinataprakasa,@,7/27/2021,0,,
https://www.tiktok.com/@hhhhhha_8,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/808dd77281baf8d1636c6452770dc60e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bcb202da&x-expires=1755831600&x-signature=COrdaDAQlO8U%2Ffe7e%2FRMQ%2BCCGjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,xxxman,😋🤤🤤🤤🤤🤤,7/27/2021,0,,
https://www.tiktok.com/@sitifatimah35996,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/aa1a6cec1203f524172b79e2059a9f66~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=81cf8e08&x-expires=1755831600&x-signature=1tkjH8PmHQb1NbUe5b4r%2FgTca70%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sitifatimah35996,🍼🍼🍼,7/27/2021,0,,
https://www.tiktok.com/@user8034010897679,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,user8034010897679,😎😎😎😎😎😎,7/27/2021,0,,
https://www.tiktok.com/@susantywinarti,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a47b1ef0ec29bb6a3545ba1c77f61acf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03db9326&x-expires=1755831600&x-signature=8uYxZCQB6x4ooNNJjPRifgqyC%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sss,😌,7/27/2021,0,,
https://www.tiktok.com/@lovelynss_ecca,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d117b934e02a84d3c98fa17753bbca1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2dc3a4c&x-expires=1755831600&x-signature=WYJhuSQnX6SUmjZoiu3T9RzEBq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Syaaww,🥰🥰,7/27/2021,0,,
https://www.tiktok.com/@dheaaa4566,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/17955e8f3f2cccd90ed71a09795e09df~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a0713a4&x-expires=1755831600&x-signature=SMP3C5SE3Rguw4QHxqdkVP2jzHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dy,sond nya kaya nyndir,7/27/2021,0,,
https://www.tiktok.com/@kamunenyakkkk,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/5612805dafd17fbee63aca92a4b8a6f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a909e031&x-expires=1755831600&x-signature=8hQ9D3CuBsGk84Cb52tpnMQj5Rg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Greenteaaa,😏😏😏😏😏,7/27/2021,0,,
https://www.tiktok.com/@bangone042,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/66b79ffb43d839b4b2384538bad0f039~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dbb333a3&x-expires=1755831600&x-signature=jGRDlQWdU27GtVeP2jR4yZvRe2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,user7935517180000,😇,7/26/2021,0,,
https://www.tiktok.com/@m.alby.f.28,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7e4bde209c4d7ab2053503c5e0c183db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e43c5fd5&x-expires=1755831600&x-signature=%2B5uh8wv7sU%2B2OsN2N%2BXPOoBSJiE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,albiganteng401,❤️❤️❤️❤️,7/26/2021,0,,
https://www.tiktok.com/@11wwew,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/90a45fd41fb33472786dada20d3c0ae1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7372eb99&x-expires=1755831600&x-signature=j6aXAodjPwbvgfuSdSYq4H99hAo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝕲𝖑𝖊𝖓𝖓,🥰,7/26/2021,0,,
https://www.tiktok.com/@emakyeontan6,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/411f495ed4d1be479f8d90fab281ae94~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f9bd593f&x-expires=1755831600&x-signature=AAgwwUCZQ2erR%2F%2Fn%2FYKmGPvJ2oc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yn,orang garut bilang hadir,7/28/2021,1,,
https://www.tiktok.com/@auahglp03,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0b3a7ad26e207fee6b79aa363aed080~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b103c9a&x-expires=1755831600&x-signature=E8KURV1RA5x0b%2Fv6LBlEJYosb3E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nananananay,heh lek didelok delok mirip nbl anjrot,7/27/2021,1,,
