x1i10hfl href,xpdipgo src,_ap3a,x1i10hfl href 3,x1ejq31n,x1lliihq,x1lliihq 2,x1lliihq 6,source,x193iq5w,xdj266r,xz74otr src 2,x1i10hfl 2,x1i10hfl href 5,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,css-1jxf684,css-175oi2r href,css-9pa8cd src,css-175oi2r href 2,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-146c3p1 href,css-1jxf684 5,css-175oi2r href 4,css-1jxf684 8,css-1jxf684 12,css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-9pu1vy-StyledUserLinkAvatar href 2
https://www.instagram.com/makansamacicibdg/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/66449921_2186819094942258_6533221800740913152_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=iGNdDBUPUGQQ7kNvwHrebg6&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWZnxtvPJOpPIm7co-L7cxD33tY_9hWTYGS7Zj3fbuXTQ&oe=68B1CD69&_nc_sid=d62176,makansamacicibdg,https://www.instagram.com/p/CF_A6pKhMIh/c/17873041792957387/,254 ming,Baru tau nih cra masak nya gtu,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/gorilagembul/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/363380995_1309728583304219_1200650327888652808_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=o_A9W12cx5sQ7kNvwH9Br20&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXBTkHSkbyoE-Pmb5F6L_rGvtWVhr9i-sTr933ypTA26Q&oe=68B1B34F&_nc_sid=d62176,gorilagembul,https://www.instagram.com/p/CF_A6pKhMIh/c/17845949495375013/,254 ming,Wah legend ini mah,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/fidnfen/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/343604123_199656059511934_6137570253199825928_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MDAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=veTp_VdNcrkQ7kNvwEZxDvP&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXa49LZWl3xMGNWTxCeqOBfK9y7mXg114kJU3j5oKc5bQ&oe=68B1A9BD&_nc_sid=d62176,fidnfen,https://www.instagram.com/p/CF_A6pKhMIh/c/18052672030248216/,254 ming,Belum pernah coba deh jadi penasaran 😻,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/ichamarizaa/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/470918302_891724616459975_2826615499084816410_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=ka_Zzb9NqEoQ7kNvwFk3k7Y&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV-7Z4qRbgJqa7ZfdSS5espSFcOAxPDISrK_PrbI4Iqbw&oe=68B1C934&_nc_sid=d62176,ichamarizaa,https://www.instagram.com/p/CF_A6pKhMIh/c/18134506516117759/,254 ming,belun pernah cobain ini,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/tasty.ku/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/497676063_18135448756407909_4606987218578622053_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=THJGzOOMofQQ7kNvwEIPNmo&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfX3oAisVcVyuGgp7wa58I6PsZz_0nwVAa23EfoVbO2Oqw&oe=68B1BE01&_nc_sid=d62176,tasty.ku,https://www.instagram.com/p/CF_A6pKhMIh/c/17892937660638098/,254 ming,belum pernah coba ini,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/dayatculinary_/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/184104146_2638244246473252_393106153935759764_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=cYTbMpZLtJMQ7kNvwHmgWoc&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXW8mDVuCCb6AbWC3f-NrtPJjEAKiVvHjKLGZTjv9k6TQ&oe=68B1AA58&_nc_sid=d62176,dayatculinary_,https://www.instagram.com/p/CF_A6pKhMIh/c/18121393393192871/,254 ming,aww mah dong nitip ya ci 🤤🤤😍,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/keitaro_petshop/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/300531597_1213905022798398_3519932823045181254_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=GaVcju7IyEAQ7kNvwGLNXU-&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUQjSe-KXhwsGMS9w3h3GDuX3yEanqKBjBkWICCAYP6Hg&oe=68B1C44E&_nc_sid=d62176,keitaro_petshop,https://www.instagram.com/p/CF_A6pKhMIh/c/17944012384377408/,254 ming,Baru pertama kali liat,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/kulineran_kesana/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/404896026_366481845845277_6585753274482199250_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=HcBDgP-wfZ8Q7kNvwGnaqoJ&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVt832FTdZ5S61AEPvhqH8DTy1M-4NW99eJZai3_huaHQ&oe=68B1AF9B&_nc_sid=d62176,kulineran_kesana,https://www.instagram.com/p/CF_A6pKhMIh/c/17879721379847942/,254 ming,Penasaran guee beliin dongg,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/adventia_anna/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/475428602_1127143545720402_8235598570753910169_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=8fDTP66goUQQ7kNvwHbG3Rg&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWw79TOBb_0iYriatu8l7alBHWTTJRCrUM9vRzM8aXuMg&oe=68B1BACB&_nc_sid=d62176,adventia_anna,https://www.instagram.com/p/CF_A6pKhMIh/c/17890065238712743/,254 ming,Duyhhh ini lucu bgt siyh pgn cobainnn,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/riani_yumzone/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/120729462_377618143558579_2375455571122055112_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=d3wURW_kWWYQ7kNvwGT9rgg&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUatmQLvh7wrNYpXOI3ePBdJGcbv48Gy87H_LJmcEGV_Q&oe=68B1C665&_nc_sid=d62176,riani_yumzone,https://www.instagram.com/p/CF_A6pKhMIh/c/17857447031219006/,254 ming,Itu apaaaaaa! Unik bgt gue penasaran asli,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/hauchek_wangbuliao/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/468253325_361327160371036_8384656575132186603_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=ZLd61AI75BsQ7kNvwET11I6&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWl6kPpl6o_vqQOV7XrYm3dGjsTXwpTHHOG620iJa00Cw&oe=68B1B856&_nc_sid=d62176,hauchek_wangbuliao,https://www.instagram.com/p/CF_A6pKhMIh/c/17855546342254547/,254 ming,Look so yummy food,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/abangadeksukamam/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/128932215_2793239564224952_5198066775935384416_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=UorKIpsx-d4Q7kNvwFfx47R&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXgRZp_WgEXwKy4DvygwBOYo8Ra8AtKrI6Yp0ya5zHTEA&oe=68B1C4C4&_nc_sid=d62176,abangadeksukamam,https://www.instagram.com/p/CF_A6pKhMIh/c/18121419016094866/,254 ming,Kayak cucur gitu ya aunty😍😍😍😍,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/kulineran_koko/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/95688376_269707387544841_3919791852470927360_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGvnTJQUo1uGB58sBr_0fQSludDjEYR3W0HvJtyCICSNa7frh7ztyh_5K9ArFjFUm4&_nc_ohc=sMZn1Jb7aBYQ7kNvwFtpGaa&_nc_gid=5RrrWSGrSJgWVQucHIdqYw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUjl6mObphmGPRzzv3d2gLzK5eShijxD2CK3s-wC68pGQ&oe=68B1AAB1&_nc_sid=d62176,kulineran_koko,https://www.instagram.com/p/CF_A6pKhMIh/c/18120839761130490/,254 ming,udh lama gak makan burayott 😆,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/ruly_wiskul/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/312143339_1165090184417585_1160427768769758449_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=T86dkI4qpRkQ7kNvwEV17NZ&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfW0mEof8M93eqC6dUwandn7RiaBuBizVNq7O9H03C1EWQ&oe=68B1C9E7&_nc_sid=d62176,ruly_wiskul,https://www.instagram.com/p/CF_A6pKhMIh/c/17917620919470156/,254 ming,Mauuu,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/mvnchrst/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/115746600_352101675795222_4016962728676741476_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=qtPXhcwkvZ0Q7kNvwFAWY06&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWjD3zBV1i4f_uT3COL9Tfncs4Mqr7JvdHk4O2evazBLg&oe=68B1AE22&_nc_sid=d62176,mvnchrst,https://www.instagram.com/p/CF_A6pKhMIh/c/18135610213099321/,254 ming,Pengen coba Teh kalo ke Bandung 😍,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/manisborntoeat/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/491894161_18503931802002614_5191012954949770332_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MDYuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=kx99h-QnWG8Q7kNvwGqex2e&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUNLeGGrcFFg__sEIU63yoB3q3LpFmrd9n6tpJnLBJ3iQ&oe=68B19A1A&_nc_sid=d62176,manisborntoeat,https://www.instagram.com/p/CF_A6pKhMIh/c/17895189151626569/,254 ming,ini makanan apa yaaa? menarikkk,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/life.at.40s/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/535302497_18526010245015418_5484799092142139792_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MzguYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=oT316ICLKegQ7kNvwFRcO4p&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVVeX57TOq3B9oVkd5N262FIQLHD2va59OU1yT3QO9J-g&oe=68B1C45C&_nc_sid=d62176,life.at.40s,https://www.instagram.com/p/CF_A6pKhMIh/c/18081901795210287/,254 ming,Hadeeeeeerr,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/gakenyangkenyang/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/275593279_332133375544888_2448201348096493751_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=8pwXvW2rudsQ7kNvwGnozYm&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUGoHjuwQpGYOMORwaepCCGKsYIF4y3HVyL69AlWwcsUg&oe=68B1AE67&_nc_sid=d62176,gakenyangkenyang,https://www.instagram.com/p/CF_A6pKhMIh/c/17868472265037865/,254 ming,Baru denger namanya 🤣,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/cocopanda.food/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/516472349_18083063644838448_4782045560921856411_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=h4rxxCXsk4sQ7kNvwFQPOgF&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU5xlKQkREZATuWife3IvFIp6B7FOg9xWmjNK3MFHrZAQ&oe=68B19D1E&_nc_sid=d62176,cocopanda.food,https://www.instagram.com/p/CF_A6pKhMIh/c/17969202304328372/,254 ming,Wah penasaran sm rasa nya,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/miss_eats/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/81724992_1004530736606606_5475374065860476928_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=YOumABoRDFwQ7kNvwGgUrwN&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUdmULrwr9a2MuISF8sRN9i2tR6KRUfyJAYNhpswHmKaA&oe=68B1BFB8&_nc_sid=d62176,miss_eats,https://www.instagram.com/p/CF_A6pKhMIh/c/17848731020335386/,254 ming,hahaha aku maunya yg gampang juga ahh. makan ajaa hehehe,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/wilson_bison/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/314908175_1969307726605501_6829220474755472844_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=MDWXJxht3DAQ7kNvwGgqEY0&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXA2vWfFBGTgVED14j2UjToirabaytyoD8HSnYP_PfAQA&oe=68B1C254&_nc_sid=d62176,wilson_bison,https://www.instagram.com/p/CF_A6pKhMIh/c/17845181855389366/,254 ming,Lucu banget bentuknya itu loh,2 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/yeayfood.id/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/27893997_156132101857293_684921887846825984_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=I2Q1Kl81XfIQ7kNvwHbuS73&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU_Nnj2JyeIM85Axptf6GPOAaR3EpJWTqVxIA2ztm49eQ&oe=68B1970A&_nc_sid=d62176,yeayfood.id,https://www.instagram.com/p/CF_A6pKhMIh/c/17873095717955512/,254 ming,Manteeeep,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/intancennie/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/316665752_858620305325250_2238384097211784096_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=r6wCub3pYdIQ7kNvwG_ghPk&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXQ3QNoASRreKk7jgZnvi-Ovx13Oo4-0ClxutSyHnYxLg&oe=68B1C994&_nc_sid=d62176,intancennie,https://www.instagram.com/p/CF_A6pKhMIh/c/17933191558418413/,254 ming,"Demen banget liat digorengnya jd ngembang gitu, tp pas ditusuk dikit ujungnya ga kempes ya😆😆",1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/pipitprajitno/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/283080291_1126635898186020_2191988569833679266_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjguYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=B6B2Q7-nIaMQ7kNvwFKlXOg&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWtfU-tJ3gmbesULTis5BS5vvPAM2FFrNH7Tr4V4e8peQ&oe=68B1A943&_nc_sid=d62176,pipitprajitno,https://www.instagram.com/p/CF_A6pKhMIh/c/17895248707619826/,254 ming,Penisirin sama rasa burayot. Pdhal ampir tiap tahun liburan ke garut😂😂🙌,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/highonsugarwithjess/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/375553989_279231461550623_8903114986806559745_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QE_9q7jQL-YSswpQKqZvzTqM5DPju5rY3Moz5vvmlR07gRPTvuc8iD8Oi9_EFzJzR0&_nc_ohc=NHL_iqic-8MQ7kNvwEnMC6R&_nc_gid=kQYuHGLo4c7IR7-8bpzGmA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUTahkI-MEgEHtl21rS1fi5Rs71gl2pae7U1aNfXqbhNw&oe=68B1BC2C&_nc_sid=d62176,highonsugarwithjess,https://www.instagram.com/p/CF_A6pKhMIh/c/17904808672547852/,254 ming,Mauu donggg,1 suka,Balas,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
