css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,,,,,,,,,
https://www.tiktok.com/@naizar_azmi69,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/da43c15ad5461ea22cf801d018f5bf19~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3546c65&x-expires=1755828000&x-signature=lc0HPLjmvTD0Lu%2F9VHYnflnu7QU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ZAR!!!!!!!,satu dusnya berapa ya,24-Jan,0,,,,,,,,,,
https://www.tiktok.com/@salsaunyuunyu,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8493e1f95201e3d883f88e232e74350d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2ff02ab&x-expires=1755828000&x-signature=kYIHYv%2BF%2BliYaPVm3wLSWywRCvM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Salsa Unyu'unyu,pas di klik wajitnya gak ada di opsi,11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@user1481555538402,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b023d7adbc76493aca335d8465f4a0fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2dad114&x-expires=1755828000&x-signature=qVG1quBtBmLXjPheozel%2FQzqeIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,emerson gultom no 17,cara pesan nya kk,17-Apr,0,,,,,,,,,,
https://www.tiktok.com/@ali189237,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1758f3ef5b94e1e1b09aa69be0cd0cb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9193380c&x-expires=1755828000&x-signature=VpdsSwfnGlDtJeSE%2BNVhee6x3z4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ali Mansur Raharjo 78,moga laris dagangannya sukses sllu 🤲🤲,8-May,0,,,,,,,,,,
https://www.tiktok.com/@rulli653,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cf7c3afd34b00ea7d82e948bbb7d52bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=51fe01b8&x-expires=1755828000&x-signature=uZ%2BpczcZ9EIU0HVCxf9Ip8cJKSI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rulli avocado 🥑🥑🥑,sabaraha,23-Mar,0,,,,,,,,,,
https://www.tiktok.com/@saepulbukanjamil,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/04fca5f151d074dffa0c0f3b58a9f0c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18308720&x-expires=1755828000&x-signature=Wa0b0avPQdTDK15NLYrRwudolEM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Saepul Bukan Jamil,kranjang kuningnya mna bos,8/22/2024,2,,,,,,,,,,
https://www.tiktok.com/@bunghatta97,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cd9bf3810d72df3835089881088d936e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b9dc59b5&x-expires=1755828000&x-signature=FcVMgrRiLAmY4rZOx7aIGTqUHAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ny.h🫶,ku barusan cekaut dodol Garut yg beraneka rasa/ mix👍😃😍,8/23/2024,1,,,,,,,,,,
https://www.tiktok.com/@1901laraswati,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1d1d488d7f4b58639bd713f2dcc9d6fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4334ea3&x-expires=1755828000&x-signature=TOALpBA7HHBJi9wXhGLsvFSFxaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Laraswati1901,ga bisa COD ya kak😭lagi ngidam banget nihh😭💔💔.,9/15/2024,0,,,,,,,,,,
https://www.tiktok.com/@hakabnzgtfdjskireadshs,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/584d32240be2785918e49e8ba1faac36~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0da0cdd&x-expires=1755828000&x-signature=JFvjUxtt15d7%2Ftz3B%2BKqGnW4KV8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,warkope mama 😊😊,kripik salak ada gk kak soalnya lagi pngen heee,9/20/2024,0,,,,,,,,,,
https://www.tiktok.com/@nazmahoki,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a2c27d84761dee1bf14475b1077c93d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=637aa775&x-expires=1755828000&x-signature=iAnVR062pY8ImRO3uxjvAoPnSvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,teh.elis😘,masa Allah skrg pgen wajit SMA ddol gtu g hrus k bndung sma ke purwaktra..tinggl klik ajh.mntaap👍👍👍,9/22/2024,1,,,,,,,,,,
https://www.tiktok.com/@nur.fajriyah56,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/373a741f548d1e239c3521905cb71f89~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=46e93833&x-expires=1755828000&x-signature=9x3ccfHHRqJobv0ljihfQVKrrxs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nur Fajriyah,lancar berkah,11/6/2024,0,,,,,,,,,,
https://www.tiktok.com/@maspur844,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/728c20ef704a04802e5bda4961399393~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=018c7f8d&x-expires=1755828000&x-signature=nsQjWzPyr50SgGT%2B%2FjnnrPWILsQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mas pur,mahal,2-Feb,0,,,,,,,,,,
https://www.tiktok.com/@gtr_prjy,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/caa0cd5d5f6bef99837d77b7b83ab1a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ca49039a&x-expires=1755828000&x-signature=vY16Ge4q%2BMO%2BWSkTiYj8fb2aFUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mas_Gtr057,ongkir nya mahal ke jatim,8/23/2024,1,,,,,,,,,,
https://www.tiktok.com/@sandy79409,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f3bd7fad04bab00dd930677b508a8d2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5813d5a0&x-expires=1755828000&x-signature=rgeuF1yXUetIySz9s5cZqOuash4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kartika,aku mau yg pelangi buat d wrung,12/31/2024,0,,,,,,,,,,
https://www.tiktok.com/@akun_cadangan78,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/15b446fd3df333f0466142b9a08c4856~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=00227887&x-expires=1755828000&x-signature=Cku%2By4BWdFBZGkSxXa8%2BUbmJwv4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Stop Genocide,dodol kacang ijo sama kacang merahnya ada kak?,8-Apr,0,,,,,,,,,,
https://www.tiktok.com/@nenkkiechaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d4aabacffafd3a099970caa7c7f33b87~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db4ad954&x-expires=1755828000&x-signature=DwlpKOLJzbDKGEUwBB9Jo9XTE6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,💞nenkk Ratu💞,yang warna warni brapa,13-Mar,0,,,,,,,,,,
https://www.tiktok.com/@anggitaaa_43,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/29e7b29837a5d8a99ea8601291231d8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb4350fa&x-expires=1755828000&x-signature=uaXCxwfWGUHsYW7FC6CZ%2Byy9aXI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,anggita puny maul,dodol lebaran,7-Jan,0,,,,,,,,,,
https://www.tiktok.com/@user1481555538402,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b023d7adbc76493aca335d8465f4a0fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2dad114&x-expires=1755828000&x-signature=qVG1quBtBmLXjPheozel%2FQzqeIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,emerson gultom no 17,berapa kk,17-Apr,0,,,,,,,,,,
https://www.tiktok.com/@iqbalaliqbalal01,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7082776811733516315~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a9d84844&x-expires=1755828000&x-signature=zcCaRn55d7Q%2B2xuTFTz2nA1qCkU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,iqbal iqbal,wajid cek harga kk,9-Mar,0,,,,,,,,,,
https://www.tiktok.com/@unidesi754,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e602a99594f81fb5f678856025a82d15~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ea0a3b67&x-expires=1755828000&x-signature=VngtPSa6lX0UgnIz4I6PS1igwmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,unidesi,mau dodol Garut 4 pariasi berapa hargana,18-Apr,0,,,,,,,,,,
https://www.tiktok.com/@mbah.azka4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7336027138914566149~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d32a4f35&x-expires=1755828000&x-signature=tcGjpb0i4SMN6Dxo02dPZQadnEE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mbah.azka,tahan berapa hari mas,3-Mar,0,,,,,,,,,,
https://www.tiktok.com/@aku.siap228,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aku siap?,udah pasti fresh yah kak dodolnya ?,9/5/2024,1,,,,,,,,,,
https://www.tiktok.com/@arekdablek.com46,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b90b2a68a51c181eb1702baba793223d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0ade3a23&x-expires=1755828000&x-signature=h8r4NkwFUjiX3rZZJPrGaCliz8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,arek_dablek,sudah co aku,16-Jan,0,,,,,,,,,,
https://www.tiktok.com/@siswanto0223,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7231903309467779099~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=475c22b8&x-expires=1755828000&x-signature=ds7MGfH3X%2BvPaA8d3%2BnOD%2BdPVU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Siswantoo,itu klau luar kota bisa di kirim ya,11-Mar,0,,,,,,,,,,
https://www.tiktok.com/@solejh,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/bc9acf26c2f1c6a96c775d66efab1fe1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0e03658a&x-expires=1755828000&x-signature=SFBkNS72Zz%2BgtHLHgNshUkgGDvg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Satria,"bisa d mux gak?,dodol pelangi,wajit ketan,wajit sirsak,gimana cara order nya",24-Mar,0,,,,,,,,,,
https://www.tiktok.com/@saringhem,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8aeeb8427b4e9972f33957eec9137f8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=027ecd65&x-expires=1755828000&x-signature=oHI6Rs1AtOBLAyN2x2fLBQi%2BPBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Saringhem,mo bli ko ga BS.. tldan nya barang ini TDK tersedia gmn nih,8-Apr,0,,,,,,,,,,
https://www.tiktok.com/@l.a.s_belliza,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/5d59fc6172718133ed90b6f4e42e8bae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f82ea62c&x-expires=1755828000&x-signature=HanIfYUOJ4fAM4FywnpE0GBXdh4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,L. A. S. belliza,pake toples lebih aman,15-May,0,,,,,,,,,,
https://www.tiktok.com/@mamaadesatu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f157c7f92162d47b70b5c6e95f4669ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b459e65&x-expires=1755828000&x-signature=TQ%2Fnl%2Fc%2Ff17lI4N%2Ffo2jtnSkHmk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,MAMAH ADE tiga putra,aku mau dodol sama wajek,12/28/2024,0,,,,,,,,,,
https://www.tiktok.com/@maidy.brn,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4cbece57eb0fb0cf825427aa7e81da46~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=339b1000&x-expires=1755828000&x-signature=NK%2FM8qdkNddMqXBpq4DSQ1MGyXQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,My〆,"😏gak enak,,",11-Mar,0,,,,,,,,,,
https://www.tiktok.com/@mahrus.ali443,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf6a8420d8d9cb6e031afe75970653af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d8814069&x-expires=1755828000&x-signature=kcV6xJyrQr%2FGDo0%2FFfUS2GmbYPE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mahrus ali,deera mna bag,3-Jan,0,,,,,,,,,,
https://www.tiktok.com/@adindamaharaniputriiii,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e707ba02608ab14fe3ecc46749c82a6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9210d0bf&x-expires=1755828000&x-signature=5PmHia29aAq2wpT8uA1NPd75CnU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tzy•||•Story🥀,mau,15-Jan,0,,,,,,,,,,
https://www.tiktok.com/@ummi.nafiah8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3bc90212f27bba84417c375d501aa238~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4701ed5b&x-expires=1755828000&x-signature=R1JP1jgtapp7CVztoPJ1gPrM4SE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,uminafiah85,sy sdh beli br datang kira2 tahan bera lama ya...,22-Mar,0,,,,,,,,,,
https://www.tiktok.com/@andin5207,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7080819956920614938~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=953efbd7&x-expires=1755828000&x-signature=8jrPKveyv4PDes8DBvnwgrHAdX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Andin520,wajit ketan yg bungkus kulit jgung cara pesan ny gmn,10-Feb,0,,,,,,,,,,
https://www.tiktok.com/@mamahzidan20,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eec5df46068afd4de85d090828c4db83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d33ba01e&x-expires=1755828000&x-signature=DTHTzb%2FUsY54lLTOjphnWHn9GaE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Zidan Ariansyah,"tahan brapa hari kak,",12/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@lilynurmalasuryadi95,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f11d6f53a8e32906d0d3e5357275dcb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b2f85df&x-expires=1755828000&x-signature=P5vjO3auHRHD4q4pPDkGDH3tC%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lilyshopping,mahall di ongkir😂,13-Jan,0,,,,,,,,,,
https://www.tiktok.com/@ahmadjaelany875,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7126427844019748890~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c4e3a4db&x-expires=1755828000&x-signature=yeFce2dzlMO8sIzDV6CTic%2BwYck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ahmadjaelany875,dodol jebra nya doang bisa ga,18-Jan,0,,,,,,,,,,
https://www.tiktok.com/@gemini123452,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cbf5cf5457d320403c8dd036b17453ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a0a4eca&x-expires=1755828000&x-signature=v5NYShe3vdB5nVgYQvb%2FVCsy0CQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Gemini Girl;'),dodol kesukaan gue😭😭😭,11/12/2024,1,,,,,,,,,,
https://www.tiktok.com/@masijal191,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,upi😶‍🌫️,keranjang gk ada dodol buah y,23-Mar,0,,,,,,,,,,
https://www.tiktok.com/@siti.aminah326,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7297921032780939269~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62a4a085&x-expires=1755828000&x-signature=%2BRnQA5mMm0TkXVib6edpAC7SbYA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Siti Aminah,berapa satu KLO mas,12/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@anas.ocu,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/29e5259d89b5fb40da4dc53902e20d78~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=125482ab&x-expires=1755828000&x-signature=5HEbtnLWsMtj3vpzmwdTgfx1tOs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Anas ocu,"dodol pelangi zebra 1 kg nya berapa pcs bg,,,,???",9-Feb,0,,,,,,,,,,
https://www.tiktok.com/@siti.asia053,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7ced6d32078e1c06039d2c91edb3c18b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=994e8ef9&x-expires=1755828000&x-signature=XDDvaQW%2BL1%2BrcTIKfkMZIuDWs6c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Siti Asia,klo gc campur bisa gc kk?,8-Apr,0,,,,,,,,,,
https://www.tiktok.com/@bunga.setia19,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2e987fe4048acd92b7470dcf2d83ca36~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=56457de1&x-expires=1755828000&x-signature=2Ydr1ofAn7qfvt6YI3GnT3zLip0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bunga setia,mahallll,12/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@eyangdjalu,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Eyang,alamat tokonya mana ya,12/25/2024,0,,,,,,,,,,
https://www.tiktok.com/@jamuelbrow,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/47ee326111b5c34abb7e13a054dc0a73~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e155b1fc&x-expires=1755828000&x-signature=W4sPvjSzvwjFbOi2mFY%2FgUgHWyo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,DRIVERMUDA,mau donk tapi klo lebaran kurang semingu,11-Mar,0,,,,,,,,,,
https://www.tiktok.com/@lukman.lukman375,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ea36382628e543cf0b461ba5de77fadf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=097f2f96&x-expires=1755828000&x-signature=m7lwlHI9AfSJSGgH2S8TDlLxSZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lukman Lukman,ongkirnya muwahaaaaal,9-Apr,0,,,,,,,,,,
https://www.tiktok.com/@hardi.gendutsss,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a3a442a200ab3c2039e5dc7855d4a3dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2d304d83&x-expires=1755828000&x-signature=wQ94IOPEt8vKu%2FTONRmhPH84SSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hardi gendutsss,75 RB......,11/30/2024,0,,,,,,,,,,
https://www.tiktok.com/@wirautama225,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dc1e44039168d10d2fb0bfde17a6b5b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9c2f774c&x-expires=1755828000&x-signature=WqZ6RXizz8qwH08mV%2FTbxgLtY9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wira utama,klo yg buah berapa a harga nya ?,12/1/2024,0,,,,,,,,,,
https://www.tiktok.com/@devisadevisa126,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/608ae4653e0b5283a2558c9f22a0f0c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=93c8603a&x-expires=1755828000&x-signature=JQhmJc0n7%2FAthV%2FkPtF8U29DXA4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bunda sari 126,bisa kirim ke Singapore bang,11/27/2024,0,,,,,,,,,,
https://www.tiktok.com/@user5701724578,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b4e68ba9fc94727cc32b2473fb826f0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=47ed6783&x-expires=1755828000&x-signature=6z8pC4P3wK6m5zKLLRXDhcxe39M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hendri cung88,bang mau yg dodol zebra 1bungkus brp duit?,11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@pujisaja.pujisaja,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/000fefa09084792d57caff64f9a73a09~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3e06398b&x-expires=1755828000&x-signature=ckAjD%2FTNtAg4bvOcjE0HL5AXCx0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Pujisaja Pujisaja,dodol wijen,11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@hamidahdamayanti,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5d5d1eaada230e7d75cc7e39b0bc17b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9b7cde63&x-expires=1755828000&x-signature=OMEVF5ucwrqnQ3vGTxVYo6BAjoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,hamidah damayanti,ada anglengnya gk,12/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@bambangsyahputra002,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b58d7fc96576da5f0c1d321fd6b678fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=637cf339&x-expires=1755828000&x-signature=3c4nPBJR3Wzz%2BoD1H9bqGAgtoBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bambangsyahputra,GK ada sistem cod ya,12/21/2024,0,,,,,,,,,,
https://www.tiktok.com/@bangunanpasifik,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a8d468e61614b5ce65b3aec1461fe6e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b97b8b0&x-expires=1755828000&x-signature=lFPd%2Bnbw68hsPBuFvZJHBDjrNk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,killer,ongkos kirimnya lebih mahal,11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@shila.87,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/891b969a81d61f65c79309e26e0cfedf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7670fa56&x-expires=1755828000&x-signature=jZu3bjx%2BeA0oSJdyn%2F3NU5itwpE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,shila,klau kekltim berapa mas,12/26/2024,0,,,,,,,,,,
https://www.tiktok.com/@user3284396595059,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yaya,yg campuran brp kk,12/28/2024,0,,,,,,,,,,
https://www.tiktok.com/@sapitrilangut,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b8f40dac9fd691ac1f4ee7cadca321b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41bc23b9&x-expires=1755828000&x-signature=Ul28ellC%2FcAdunA%2Bzl2tIAHeCE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sapitrilangut,Nang jaburan lebaran ma enak mantap berapa regae ya mba,9-Mar,0,,,,,,,,,,
