xpdipgo src,x1i10hfl,x1i10hfl href,_ap3a,x1i10hfl href 2,_a9ze,x193iq5w,x193iq5w 2,x1i10hfl href 3,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/470037649_935123178546010_142050504866538599_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=5137kb441ZsQ7kNvwEmJN4L&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfU3YsYeI_sD7t2VIZ3fGQRXqbPx-0TbdJdjs7D1phG1vg&oe=68AC58E0&_nc_sid=f5838a,ririnlian27,https://www.instagram.com/ririnlian27/,Eleuh teteh ti pangandaran hayu atuh teh cuang ameng ka batu karas 😁,https://www.instagram.com/p/DKlJXbnhZdz/c/18043546094548592/,10 ming,Balas,,https://www.instagram.com/ririnlian27/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/509832016_18083994697786750_5158689105776340876_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=6OQQLqwH57MQ7kNvwFSWgXD&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUJGilpAWyBMSH0B2_KIHfzBKoL04jiV8BKTYSXgVLwEQ&oe=68AC76FF&_nc_sid=f5838a,sofipujiyaa,https://www.instagram.com/sofipujiyaa/,"Sami atuh teh, abi g ti pangandaran ayeuna pindah k  Bandung",https://www.instagram.com/p/DKlJXbnhZdz/c/17858967129429482/,10 ming,Balas,,https://www.instagram.com/sofipujiyaa/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/534308070_17969050433940271_4254373356474290118_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=PR8Igd7giSYQ7kNvwFY1LSd&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfU_5CyvHQ5zMo7jF2ZLa6jWVFamwwuWjJmW0LSxBPV51A&oe=68AC60B7&_nc_sid=f5838a,acaa0196,https://www.instagram.com/acaa0196/,Ngurucuk teh hartosna cai bahe sanes teh  ?,https://www.instagram.com/p/DKlJXbnhZdz/c/17899511892209835/,10 ming,Balas,,,,
https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/460414890_1479765696757898_9183977691865779962_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40OTkuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=_fUR_yzPk_cQ7kNvwE462NW&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXnBHaxu40xXKA5sma51bDBkIYDqtp0gIDe1JDYqBXFMA&oe=68AC6F25&_nc_sid=f5838a,nandisuyardi,https://www.instagram.com/nandisuyardi/,Teh  aya anu less sugar ne teu nya? Nuhun,https://www.instagram.com/p/DKlJXbnhZdz/c/18069215443988013/,10 ming,Balas,,https://www.instagram.com/nandisuyardi/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/448716006_990363432763519_8693840789778188155_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=wTAiPVm980wQ7kNvwFhwper&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfULBePeB75Rr-W8Db_xgajgHZXG5ks6_N-TCoD1ehd3sQ&oe=68AC7A5E&_nc_sid=f5838a,kyo_beby,https://www.instagram.com/kyo_beby/,Abi nembe nguping ngurucuk😢,https://www.instagram.com/p/DKlJXbnhZdz/c/18510721270028483/,10 ming,Balas,,,,
https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/37629921_2060088427394440_474477462529507328_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=ckoOQiRwczcQ7kNvwF48rhl&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfX5I_OTc3BG8Aa96s438wzuF0hEyjp32iZPeTobgkSd6w&oe=68AC87D2&_nc_sid=f5838a,hanahaena,https://www.instagram.com/hanahaena/,"Nembe apal aya basa ngurucuk, pami lapar teras paruangan di sada di sebatnya ngurubuk patuangan, patungan kukurubukan tanda teu acan tuang.",https://www.instagram.com/p/DKlJXbnhZdz/c/18069794921298256/,10 ming,Balas,,https://www.instagram.com/hanahaena/,,
https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/523659865_17903185950228366_8972883039647112415_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=lGmAoCiGj0MQ7kNvwHghFHX&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUd1TfxN4ia7CXub3HkG2tF1T2QALS2cKGZ4s4jQEY8aQ&oe=68AC5AB0&_nc_sid=f5838a,dhefitri.y.m17,https://www.instagram.com/dhefitri.y.m17/,Asa geulis 😮😍,https://www.instagram.com/p/DKlJXbnhZdz/c/17956607687956165/,10 ming,Balas,,https://www.instagram.com/dhefitri.y.m17/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/489816303_659685749999219_5313042107680684335_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=5VuV4auLRDAQ7kNvwHiF9f-&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV_9xEC2w6zqUYlxVevJnRvz2GGLrZOo8A6P01ekaS7Uw&oe=68AC52C8&_nc_sid=f5838a,nisamuslimat04891,https://www.instagram.com/nisamuslimat04891/,"Abi ti panjalu teh, nembe nguping nguruck... 😂 Cai sanes teh?",https://www.instagram.com/p/DKlJXbnhZdz/c/18097013023564619/,10 ming,Balas,,https://www.instagram.com/nisamuslimat04891/,,
https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/131495073_3636210023113441_8144777700299892231_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NzIuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=uEStq4d5OJgQ7kNvwHB-xMO&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVMAI4JVUi1yCZdi-EU3PXIKfRm3O4QTbvDYVCA_IN-TQ&oe=68AC57FA&_nc_sid=f5838a,kundelapanbelas,https://www.instagram.com/kundelapanbelas/,"Di bandung mh taya ""nyolomod""",https://www.instagram.com/p/DKlJXbnhZdz/c/17897314296230926/,10 ming,Balas,,https://www.instagram.com/kundelapanbelas/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/315893006_802546940974343_6249895188889048585_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=Gai3hvj_7I4Q7kNvwFJ56Xz&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUpEcAalNUzVMJY7VNsqqW0OY1uVuZCVJarPFC2-H4IXQ&oe=68AC55ED&_nc_sid=f5838a,mawardaffin0517,https://www.instagram.com/mawardaffin0517/,Sunda purwakarta teu apal ngurucuk☝️ abdi🤭😅,https://www.instagram.com/p/DKlJXbnhZdz/c/17909772819150549/,10 ming,Balas,,https://www.instagram.com/mawardaffin0517/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/339150216_185918714222122_4470982235399439805_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFo5LRb-_I7TwsD7WTQHLeM5uuLY2lWgwDmJzs74N8LqGR_mOwc0KYVJhdY0mcOWNI&_nc_ohc=pF3JAyKmrtcQ7kNvwG0s8rU&_nc_gid=2tIbWYy0D30ahV4BT2gnJQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfX41_MV7rqBGUogu0VaKuMo5d3byxKUJ0tjai1Fw1UCNg&oe=68AC5587&_nc_sid=f5838a,elsii16,https://www.instagram.com/elsii16/,Sukabumi ge te ay 😅,https://www.instagram.com/p/DKlJXbnhZdz/c/18392040028137946/,10 ming,Balas,,https://www.instagram.com/elsii16/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/10593399_505642019539271_1116867124_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=fzVdSTE7Q3UQ7kNvwESZGvQ&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWnlZVBuhtuLJgqj7fn9mS09MTB91tIUFRnA9MLE4RMzw&oe=68AC5E79&_nc_sid=f5838a,fjoeanda,https://www.instagram.com/fjoeanda/,Naon ngurucuk teh?,https://www.instagram.com/p/DKlJXbnhZdz/c/18097096477562445/,10 ming,Balas,,https://www.instagram.com/fjoeanda/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/476020530_2115285208874362_8253921151320691285_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=D6yu-u_BBtgQ7kNvwG2n2iq&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUDpJ6OX-artO_Qexmy_pJH0Li0ul4FtOZQi_FM_aMnhg&oe=68AC7B4F&_nc_sid=f5838a,erd.hl,https://www.instagram.com/erd.hl/,"Salfok gigi nya bersih putihhh , spill tehh😍",https://www.instagram.com/p/DKlJXbnhZdz/c/18069140764816341/,10 ming,Balas,,https://www.instagram.com/erd.hl/,,
https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/528044764_18516535054034689_4271416808927895631_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=XQj-Um-7YoQQ7kNvwHQYSX4&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWPSizvbTtEKicakrU3Ly-DLPFHfg1eZ31ZGr-I3ey79Q&oe=68AC621F&_nc_sid=f5838a,bundaraisyadewikhayla,https://www.instagram.com/bundaraisyadewikhayla/,Eta mah rerencangan tth we anu kuuleun😂 ngurucuk beuteung ngurubuk beuteung kaya raya bahasa Sunda mah,https://www.instagram.com/p/DKlJXbnhZdz/c/18046109309195172/,10 ming,Balas,,https://www.instagram.com/bundaraisyadewikhayla/,,
https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/509850645_18469721800072286_8074745521804308503_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDI0LmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=WDqoSDnmaqEQ7kNvwEnAbsF&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUhxM7Imyzk514LH898Ov5kEVm-pjJ16t5EFk8hf7uESg&oe=68AC7B8F&_nc_sid=f5838a,hendra_embung_rudet,https://www.instagram.com/hendra_embung_rudet/,"Bahasa wewengkon teh namina, babasan khusus saur na mah",https://www.instagram.com/p/DKlJXbnhZdz/c/18090432436628242/,10 ming,Balas,,https://www.instagram.com/hendra_embung_rudet/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/506376400_18514430902003246_6218831760863675116_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=5J9vW8PU7OEQ7kNvwE3bcPu&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVLmdokJKdRg7i7k2ZK5ZXs49qltFVLNvde-BkcDzM_Cw&oe=68AC5BAE&_nc_sid=f5838a,yay_march,https://www.instagram.com/yay_march/,Duh minder bahasa sundanya bagus banget teh🙌,https://www.instagram.com/p/DKlJXbnhZdz/c/18086689963727460/,10 ming,Balas,,https://www.instagram.com/yay_march/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/521669805_18074490094962931_678502173519749165_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=Xd_PZnI9AcgQ7kNvwHW6E09&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWjoyo84doPctcZ1x_jSCN4g1v9CrH0MM9CFJwPwgxmuA&oe=68AC7AE5&_nc_sid=f5838a,argamaheera_,https://www.instagram.com/argamaheera_/,Teteh hayu ameng ka garut ❤️❤️,https://www.instagram.com/p/DKlJXbnhZdz/c/18191935075313071/,10 ming,Balas,,https://www.instagram.com/argamaheera_/,,
https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/490594673_1341844120389426_1337587245406109086_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=c5cai5AF734Q7kNvwF2tr2x&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXTjPIt08KZvHLHzfehauuE3XpFvlIDk33M_jdfDpRedA&oe=68AC6E49&_nc_sid=f5838a,imapuspita1,https://www.instagram.com/imapuspita1/,Pami ngurucuk ngarah na Kana hartos cai NU nyakclakan biasana di Abi mah di sebat nyurucud/ngurucud.,https://www.instagram.com/p/DKlJXbnhZdz/c/18098863786562747/,10 ming,Balas,,https://www.instagram.com/imapuspita1/,,
https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/15099576_335461683481358_5865094665245556736_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=lYamlFAuqbkQ7kNvwHEBTac&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVjmeZVBFxYhqp8DfmsFnZCaaR43ZY4tl2znnRfBsN1RQ&oe=68AC6D27&_nc_sid=f5838a,vitrypandaa,https://www.instagram.com/vitrypandaa/,Tetehhhhh geulis😍,https://www.instagram.com/p/DKlJXbnhZdz/c/18102183520537692/,10 ming,Balas,,https://www.instagram.com/vitrypandaa/,,
https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/517075027_18282566563257930_8258136579032983288_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=JSvz-CBb2FUQ7kNvwG11rUt&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWXIWR_iSrc54JUmMeFWeGQKqeNSf4BoDINAXkO5kT_fg&oe=68AC6D8D&_nc_sid=f5838a,lilihrosmaya,https://www.instagram.com/lilihrosmaya/,Abi nembe ngadangu teteh eta naon ngurucuk th 😭,https://www.instagram.com/p/DKlJXbnhZdz/c/18090626488622061/,10 ming,Balas,,https://www.instagram.com/lilihrosmaya/,,
https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/286145350_1238206290252733_3308275375803134312_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=Ka8NgCLO9LUQ7kNvwGSi9uQ&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV6fkHL5VRAh5QSiCHdYX8FKx_QQfBD9e6BzfHSLb4OCg&oe=68AC5E9B&_nc_sid=f5838a,ayie_masfiah,https://www.instagram.com/ayie_masfiah/,Euleuhhh gning salembur teh ❤️,https://www.instagram.com/p/DKlJXbnhZdz/c/18464438995076755/,10 ming,Balas,,,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/510424969_18512403007032883_3907543739544059743_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=YPn_PXRHnl4Q7kNvwE3CMUu&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVEqGcq3yNAL-K9TpLRU121LU6A2uRYAC_RkfOCV3EboQ&oe=68AC6E7C&_nc_sid=f5838a,mvhieeroll,https://www.instagram.com/mvhieeroll/,Masya Allah teteh meuni enak di dangu nyarios Sundana😍,https://www.instagram.com/p/DKlJXbnhZdz/c/17906755296160719/,10 ming,Balas,,https://www.instagram.com/mvhieeroll/,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/532460550_18159471022373651_4788891307502539053_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=WkkDOiXnJ24Q7kNvwGv5bjr&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXk5DgzFs7houUfp0CCGxXhSRTnPCQ5-WC7Yrn6D_Jo4w&oe=68AC6EDA&_nc_sid=f5838a,vtri.da,https://www.instagram.com/vtri.da/,Ngurucuk teh sami sareng nyaclakk atau ngeclak atau menetes😂,https://www.instagram.com/p/DKlJXbnhZdz/c/18048867029434740/,10 ming,Balas,,,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/161337963_4199054606771518_1763051133965515666_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=Sf2G9jJ-WBoQ7kNvwHSgUTI&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVO-tBO0lsLiwGlVH50NPLSJz_spZAS1R6lGBPwGbTzdA&oe=68AC5EB2&_nc_sid=f5838a,riyanireni,https://www.instagram.com/riyanireni/,Di bandung teu aya istilah ngurucuk.... Duka upami basa Sunda kapungkur mah😂,https://www.instagram.com/p/DKlJXbnhZdz/c/17936702250018953/,10 ming,Balas,,https://www.instagram.com/riyanireni/,,
https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/491497856_1315914349697955_6343550669090044462_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=kwFOP3XkJfIQ7kNvwFskOT4&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWIL5PuzZGmvghIdbCJNfk9MkeFIy9wlr3Hhi07goF05g&oe=68AC79F8&_nc_sid=f5838a,gitta_1852,https://www.instagram.com/gitta_1852/,Suanteun na mirip teh Risa jurnal 😁🙏,https://www.instagram.com/p/DKlJXbnhZdz/c/17864775180333218/,10 ming,Balas,,,,
https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/385187426_289725873890495_5523083753088996999_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDY2LmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHZNDVpew9pp0qvfyPdNZ6EVsnta-M1BhXX3Ro_k9OAsmr8sSnTbMWZSOn4xeHAMnU&_nc_ohc=niqp3fOFjIAQ7kNvwGK4JdO&_nc_gid=zDnR-w0J8HBrQIFdSusxzA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVA1QUZhwy4XAnpYKVy1z0tf1e-yCskJ5a3OI4MjsPIMg&oe=68AC58DD&_nc_sid=f5838a,agussutisnadjuna,https://www.instagram.com/agussutisnadjuna/,Teuing ah .. ngurucuk teh naon. Bahasa indonesianan heula gera bu,https://www.instagram.com/p/DKlJXbnhZdz/c/17890592076141573/,10 ming,Balas,,https://www.instagram.com/agussutisnadjuna/,,
