"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 3","yt-core-attributed-string","style-scope 3","yt-core-attributed-string 3"
"https://yt3.ggpht.com/ytc/AIdro_mDxdaYBtZA-OcWiXTzvMlfnXKvg7QdorX8McuzwyX9Jq0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@danir.h5118","@danir.h5118","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw-iEGiZsbNX64BL5Z4AaABAg","MAKANLAH MAKANAN YANG BAIK NAK.....XD
wkowkowkowk","9",""
"https://yt3.ggpht.com/RwrAWYQ1T32zs6qS62GWqHFTZ1Y4v_FjMsnNlukeqEHdvBRFW13vg9JuNMKLR871GcOM64mi=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tizcloudys_1249","@tizcloudys_1249","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxzZ-YWhxddro-dcel4AaABAg","ya memang ada bang mesti kalau di kasir selalu ada permen2 gituu,aku jg pernah liat","3","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_n-CzIl8vrtJvgHg9buLZX5qKceIywk7T2Lr9SIXgd-yMux=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@izzatulfatihah4867","@izzatulfatihah4867","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwAOAJAn5-KyrXZ6zl4AaABAg","Coklat rasa sayang atau coklat rasa tawar","4","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_nyq-tU_U6VxqSMKsYkUWCqdDFIyWefn-loOr4Zgho22Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yohanesagung8324","@yohanesagung8324","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxPqwX1YxG-m9MxXzR4AaABAg","ngakak","1",""
"https://yt3.ggpht.com/ytc/AIdro_l4q_aikhDLTUC5tHySrPJsXvHNA03Wlg3YN5ag62xD7w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@pycegamingch1643","@pycegamingch1643","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxHYNHgVxCOP7twx8d4AaABAg","Ngiler banggg!!","5",""
"https://yt3.ggpht.com/ytc/AIdro_mA0OFDNL6vcEZvpj-R0MVvlAN0ju6hkFf8npMXw5FnUg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@herogt5481","@herogt5481","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugwj1gwCTctfUd96hlZ4AaABAg","kak nelson setiap malam mingu buat begini lagi donk?","6",""
"https://yt3.ggpht.com/1ReKPptSF4qgoRQaqAyXqpOXwvEWaZZJwvvStS1m4OJsPwbMTDCrePaJDvc_vdcQkNkyiCzqsA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@angelicagaming08","@angelicagaming08","2 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxOTCINaH_EzZ_8ST94AaABAg","Ada yg nonton di thn 2023 ga? 
Apa cuma aku doang??!!","3","1 balasan"
"","https://www.youtube.com/@Zaaifah_62","@Zaaifah_62","1 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugzt2YrQ5aCDwqzIeLR4AaABAg","Kenapa ga aplod di NeruNeruSon bang","1",""
"","https://www.youtube.com/@niknok6738","@niknok6738","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxpUbIDJ6nZM9NtqwR4AaABAg","Aku kalo liat makanan jadi lapar","10",""
"","https://www.youtube.com/@flexzplayz5704","@flexzplayz5704","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy_c6xa9Vab4VliIz14AaABAg","Bang, yg jadi kameramen siapa bang? Kakak abng yah? Apa cewek abng? 


Suaranya perempuan","98","53 balasan"
"","https://www.youtube.com/@puyatheburpu2802","@puyatheburpu2802","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxhDVCTKu1H4wu8_lV4AaABAg","Itu juga ada coklat ""Kece badai""","10","1 balasan"
"https://yt3.ggpht.com/8uKhN5kEbB2gMtus1BR0rRPBzBfccjASRTvL5jDzB6FgzIRPbN2GUvX20s_bEpUesMczN1UUrQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Zaaifah_62","@Zaaifah_62","1 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugzt2YrQ5aCDwqzIeLR4AaABAg","Kenapa ga aplod di NeruNeruSon bang","1",""
"https://yt3.ggpht.com/ytc/AIdro_nzaUJ_YI7uQ9-uwXfEm9txH0F3fJWbiCi6Pk5yksNIV-Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@niknok6738","@niknok6738","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxpUbIDJ6nZM9NtqwR4AaABAg","Aku kalo liat makanan jadi lapar","10",""
"https://yt3.ggpht.com/ytc/AIdro_liayDWnbu5YK4GoS_1nPOQHxsRqgeZJqxMQL0AFGXJhjY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@flexzplayz5704","@flexzplayz5704","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy_c6xa9Vab4VliIz14AaABAg","Bang, yg jadi kameramen siapa bang? Kakak abng yah? Apa cewek abng? 


Suaranya perempuan","98","53 balasan"
"https://yt3.ggpht.com/SorhCb4bdveYB4vGVikMdmLobT4as_DwN-nqtJgEkQWcT9P9NO7p59345CW3GhS81mNq_ndc4Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@puyatheburpu2802","@puyatheburpu2802","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxhDVCTKu1H4wu8_lV4AaABAg","Itu juga ada coklat ""Kece badai""","10","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_keVHjRIH2JFxFWNjw88KIlX76Oimmhae7gNep_ZsVtog=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sayyidahaliiffah3746","@sayyidahaliiffah3746","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz8P7oTzgTV7nDzepR4AaABAg","Astagaaa,gw udh nonton ini berulang kli,tp ga bosen2","2","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_lrwAvG8-zivLcwMr-yhYnPl3HgYrlz6xXi5qbeIVG3Frs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Kazuki_02","@Kazuki_02","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw5lBqOBDLRgKohElF4AaABAg","Untung g ad coklat rasa yg dlu pernah ada ya :'v

+Beacon Cream","4",""
"https://yt3.ggpht.com/ytc/AIdro_m26er268mevNlBN-myZStGQoLHA9aMclKItepZByuDHg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@keluekrblx6370","@keluekrblx6370","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy8MrQCjiPqTTrvPI14AaABAg","Apakah hanya gw yg nonton vidio ini 2020
Yg sama likes","33","9 balasan"
"https://yt3.ggpht.com/ytc/AIdro_l_hGgjBAbHN-ZNSjZa3D3StEUvCud27IhN_ts_Ui3SFtE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wilhya5129","@wilhya5129","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxT7W1xghRhyT86M_x4AaABAg","Bang,aku mau nanya kamu setiap video pasti ngomongin tentang pacar emang kamu jomblo ya,terus kamu umur berapa sama kelas berapa tolong di jawab ya bang nelson","8","1 balasan"
"https://yt3.ggpht.com/eKY9b9vVoGlxGK3aP-IVfV-BugiH9q7jjw3pWK6Q8oPoteG488XBW_ilig2hdOGP_4-FNa3gGg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kirana4405","@kirana4405","5 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzIzy5HWTT1Pg_ZpgZ4AaABAg","Kalo aku setiap pulang dari bandung harus beli semua coklat itu aku beli coklat itu yg tulisannya aku cinta kamu  padahal... Aku jomblo","1",""
"https://yt3.ggpht.com/ytc/AIdro_lNZDTu_cHNb-dHEPaaXXiNYxC8PxgvlVHw0piV57Oyhd4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@heigelritonga483","@heigelritonga483","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwvMzoROo2_hdgykV54AaABAg","bang nelson 2017: semoga aku gak jomblo lagi","10","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_la0PIoRZ12oj_M99J8w75bkpdBmGhjmeBZbyyY98E=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Laras-gx3tp","@Laras-gx3tp","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxv2rdYutt8_ly6ydd4AaABAg","Bang abang super ya suka baper sampe makan coklat tahan baper aku sih juga super suka baper udah umur 17 taun belum ada mantan apalagi aku pernah liat orang pacaran sejak itu aku super suka baper ya sampe aku nangis nangis ya tapi kata temen aku yang udah punya mantan yang sabar yaudah akusih sabar aja terus orang yang lagi pacaran tiba tiba berantem terus aku liat lagi coba dunia mamang tidak benar","6","1 balasan"
"https://yt3.ggpht.com/jQLfym7HhgGw5VJvLdB4C2tmetEQO9zKEcER5Pz9UMpcgfSycFgoyIJKGp8pKDuCyP_OvENN=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ryand14","@ryand14","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzbWhbK_iVcVto3eql4AaABAg&pp=0gcJCSMANpG00pGi","Bang kapan room tour??","4",""
"https://yt3.ggpht.com/ytc/AIdro_naULVBlQ7x5agvB7ESEgMCz5ls4eNvOp2Mq2FyserJmV0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sweettea278","@sweettea278","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyPLy22VowYEp5wFNl4AaABAg","Ih Ampuh loh buktinya Skrng Dapet Sarah Piloid Semoga Beneran jadian :3","1","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mT3rivCvnPV7WpjmMz3ZJaad-NQgEOcct97R-pxmTCGPo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lubnaayesha8883","@lubnaayesha8883","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugymr-z58zZrzZQVYRJ4AaABAg","Bang kalo mau jodoh di minecraft abang main comes alive yang setuju like","30","3 balasan"
"https://yt3.ggpht.com/LAAjCJw6x-FhpiR2reTmFXG38esKBnN--kBQ_uxNlZ2ZBi-jNdvJDqJ2RwhsD0jhWy4_0l-9=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lezer2086","@lezer2086","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwupmOVwmgmZ1l34Ld4AaABAg&pp=0gcJCSMANpG00pGi","Gw pernah makan coklat merek itu 
Tapi tulisannya ""coklat anti miskin""","29","6 balasan"
"https://yt3.ggpht.com/DRzMqyFtAa9HSC8_ajx69mnMzDV2O-YNqDKwxRAsXsog1AtuLrSKJjqmSLevbIp88MrXQxC1=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ghous-ns6be","@ghous-ns6be","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxwTneJ-kxaTU-Zelp4AaABAg","2021 bang Nelson masih memegang gelar jojoba veteran","3",""
"https://yt3.ggpht.com/gb80y64vBTmhji0UGZpb79Ffwsqtt3r2mwmNyNExFlwc6AkyDRsUpVFt5Mkwr7sscq-x0fWJqg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sulfangans7788","@sulfangans7788","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugzkmu9UxAoi2ZV_bIR4AaABAg","dia bicara lagi Abang Nelson siapa kameramenya","3","1 balasan"
"https://yt3.ggpht.com/_napU05StN4B2S0VJhWCEVCJjf-Jzxo52TLBoA9ZGJ5RNt57ERqFE2AeXTth7Ee-HmWb_ZkJ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lufkeyy","@lufkeyy","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyuLybGGGSE0B0dYHR4AaABAg","11× ditonton 40 like... Youtube logic lagi..","4",""
"https://yt3.ggpht.com/ZDSmdKF6EiB-nGPK6Q_THOqRwbts2f0EOZ2EWpCkp1i4QZqIUdllnVBdHkENGq7-V8ckPIHz=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@azkaezx","@azkaezx","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxtqDzzClIE47YSoGV4AaABAg&pp=0gcJCSMANpG00pGi","COKLAT ENTENG JODOH AKU PERNAH MAKAN ENAK CEPET ABIS  PAS LAGI TUKER KADO SAMA SAUDARA !","9",""
"","https://www.youtube.com/@muhammadhaykalabdillah6967","@muhammadhaykalabdillah6967","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyJNSTJapyc0XQwlEF4AaABAg","Babang biken kapan maen smp s3 lagi bang?","6","1 balasan"
"","https://www.youtube.com/@jaeinra","@jaeinra","1 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwiuGY8jwlZtSC9fwZ4AaABAg","nostalgiaaaaa","1",""
"","https://www.youtube.com/@rezamuhammad2110","@rezamuhammad2110","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxHMPXJ3JZVj1SJJqt4AaABAg","bang room tour 400k","38","1 balasan"
"","https://www.youtube.com/@bagas_gamersgemer610","@bagas_gamersgemer610","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxTr-LIIaQaysWJtxR4AaABAg","Enak nih","5",""
"","https://www.youtube.com/@bluh9149","@bluh9149","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyfxotfWPEu2zWrom14AaABAg","Gw pernah beli yg tolak miskin :v","6",""
"","https://www.youtube.com/@lucreshiana5881","@lucreshiana5881","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx7ApN3h4dNzvkCDOt4AaABAg","Cieeee sama kak mutia","1",""
"","https://www.youtube.com/@jenartria759","@jenartria759","5 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzII0PYy80-_wnb3h94AaABAg","Udah tahun 2020 masih aja jombloooooooooo
Sama kok, jomblo","8","4 balasan"
"","https://www.youtube.com/@ikanpunya622","@ikanpunya622","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz5jnXlLE38qFUmt2F4AaABAg&pp=0gcJCSMANpG00pGi","Sskarang menjelang 2020 dan tak kunjung mendapatkan jodoh","5","1 balasan"
"","https://www.youtube.com/@maryantoindragunawan7494","@maryantoindragunawan7494","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugyq1XeSiF6UsWXq-eV4AaABAg","Cokelat di Gramedia yang gua tinggalin","31","4 balasan"
"","https://www.youtube.com/@Yudastadeuskk","@Yudastadeuskk","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz7qBZP5o5OdsAGfO14AaABAg","Wwkkwkwk cokelat enteng jodoh pahit wkwkwk btw bang siapa kameramen nya kok sepertinya wanita???","1",""
"","https://www.youtube.com/@annisakhumaira6209","@annisakhumaira6209","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzZuzzdBWyFEoeqG814AaABAg","Bang itu siapa yang megang kamera siap bang?","27","13 balasan"
"","https://www.youtube.com/@Eko-up1ob","@Eko-up1ob","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgytgVE88GTkELzKPtJ4AaABAg","wah ada ya cokalat jodohh semoga aja ka nelson dapat jodoh yang setia suka solat dan membantu ka nelson amin","9","4 balasan"
"","https://www.youtube.com/@aryaahmadfaraby5528","@aryaahmadfaraby5528","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxV4IeUoP6S1rRr5EJ4AaABAg","Bang nelson bisa tunjukan  muka asli
Kamera men nya?","5","2 balasan"
"https://yt3.ggpht.com/ytc/AIdro_kAuSLCDJpf3ooAGCFmSOqVhVM8QSWlMxg_ioC9C5NPTn8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@muhammadhaykalabdillah6967","@muhammadhaykalabdillah6967","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyJNSTJapyc0XQwlEF4AaABAg","Babang biken kapan maen smp s3 lagi bang?","6","1 balasan"
"https://yt3.ggpht.com/sj3C5o-k6D9it9DjJQC5FqgjXYpHbbJ84MVW7UrOxl3YK6ffuLxff6gTUsScP7Q4suyImJHGkw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jaeinra","@jaeinra","1 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwiuGY8jwlZtSC9fwZ4AaABAg","nostalgiaaaaa","1",""
"https://yt3.ggpht.com/ytc/AIdro_nSUfSCyy6jqgevRrVfIEmmvpH3fWrRbQY6IzhbZM8IOQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rezamuhammad2110","@rezamuhammad2110","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxHMPXJ3JZVj1SJJqt4AaABAg","bang room tour 400k","38","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mdMss7H02GRV_HvNF0lRR7MUKhFSj4jnp9Nlb2_WaeGKI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bagas_gamersgemer610","@bagas_gamersgemer610","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxTr-LIIaQaysWJtxR4AaABAg","Enak nih","5",""
"https://yt3.ggpht.com/ytc/AIdro_njE5Pci-wWZL5U3khqkojG6aBZ2IIX-8KL4NxGwwzOVw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bluh9149","@bluh9149","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyfxotfWPEu2zWrom14AaABAg","Gw pernah beli yg tolak miskin :v","6",""
"https://yt3.ggpht.com/ytc/AIdro_nHDFec2Po790EXtM6_Q8VbAxOXn2o7dh-3DvfvarU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lucreshiana5881","@lucreshiana5881","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx7ApN3h4dNzvkCDOt4AaABAg","Cieeee sama kak mutia","1",""
"https://yt3.ggpht.com/ytc/AIdro_nGf4rxFXrxjC91JqsDCvmcy7VYKqzBpg2dU6ND7jASGug=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jenartria759","@jenartria759","5 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzII0PYy80-_wnb3h94AaABAg","Udah tahun 2020 masih aja jombloooooooooo
Sama kok, jomblo","8","4 balasan"
"https://yt3.ggpht.com/ytc/AIdro_n-ydCADsSFeGYm9IfEQ-DerjqnxlXfoNBXcQswyqO3uA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ikanpunya622","@ikanpunya622","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz5jnXlLE38qFUmt2F4AaABAg&pp=0gcJCSMANpG00pGi","Sskarang menjelang 2020 dan tak kunjung mendapatkan jodoh","5","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_laTHv0RPp72F6Grz4eNP903_Luwyq9ZqcXmkr4MfA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@maryantoindragunawan7494","@maryantoindragunawan7494","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugyq1XeSiF6UsWXq-eV4AaABAg","Cokelat di Gramedia yang gua tinggalin","31","4 balasan"
"https://yt3.ggpht.com/tazsDGdIjg66NgXVJjHHxGEN6AWTFzV3whZ-h77CUrtBVTUtW0TrMc6EHNP4pBd2fp_Q7BTlHa4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Yudastadeuskk","@Yudastadeuskk","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz7qBZP5o5OdsAGfO14AaABAg","Wwkkwkwk cokelat enteng jodoh pahit wkwkwk btw bang siapa kameramen nya kok sepertinya wanita???","1",""
"https://yt3.ggpht.com/ytc/AIdro_nnqJ58Oe1f0SFh-1HEy-IgCSKlJlZ9b28SsPJF66zWrg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@annisakhumaira6209","@annisakhumaira6209","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzZuzzdBWyFEoeqG814AaABAg","Bang itu siapa yang megang kamera siap bang?","27","13 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mGcIyw-LBaYQ5Ns4CxW8Kzo3x7cK5_0mXU_Pb24W0biA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Eko-up1ob","@Eko-up1ob","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgytgVE88GTkELzKPtJ4AaABAg","wah ada ya cokalat jodohh semoga aja ka nelson dapat jodoh yang setia suka solat dan membantu ka nelson amin","9","4 balasan"
"https://yt3.ggpht.com/ytc/AIdro_meXl5KhuYHqFlpEcY0EqnvREDgmb_5wC4IlQPA_G23JKY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aryaahmadfaraby5528","@aryaahmadfaraby5528","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxV4IeUoP6S1rRr5EJ4AaABAg","Bang nelson bisa tunjukan  muka asli
Kamera men nya?","5","2 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mKXakQh3msmclEl5oundGkipS30gPiMRPKIwIEuIwEgA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andreafranciliano7688","@andreafranciliano7688","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwoNHoqh4omdB6F61F4AaABAg","Semoga bang Nelson semoga enteng dapat jodoh dan semoga dapat banyak rasa sayang dari jodohnya","",""
"https://yt3.ggpht.com/ytc/AIdro_mFlYadLvGHSJra7yAvuZIX6VRFpNADjKKiJPZFQfZoHg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@VENOManjay-mr8fm","@VENOManjay-mr8fm","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwQo3ruC_e1r18gYBh4AaABAg","Siapa yg nonton di 2019 bulan Desember tanggal 6 jum'at like ok","15",""
"https://yt3.ggpht.com/ytc/AIdro_lvUwW-rBiG-Wymu35ltzsMrmp4oIxyBEv9X9Zpwoqo_i0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@putrii7802","@putrii7802","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwdAblngEscOWvNvzx4AaABAg","Bang kalo makan coklat banyak banyak nanti tamba gendut loh","5",""
"https://yt3.ggpht.com/ytc/AIdro_nwrxYGXGo8zmh3RGHjBkdNTI6Nu0kA_597WQS656o=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aisyahhassna1011","@aisyahhassna1011","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwKDeavUkoQZ2PxFx54AaABAg","kak itu kalau yang coklat laki laki kalau yang putih cewek :v","11",""
"https://yt3.ggpht.com/ytc/AIdro_kBtnnotvya5Q2cTRYCby3OrczL9MCplHwm0yGE5U91BVg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ketutsudita3081","@ketutsudita3081","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzOnTWRm6SQ3JQlqKZ4AaABAg","Old :  
New :","1",""
"https://yt3.ggpht.com/ytc/AIdro_nw2ZctKndI8TgDr9s-4Znv8RppKov_cnpBfVrDeV3R5N4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bayu692","@bayu692","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxgaoK8c4HNR4cIpkx4AaABAg","Itu yg suara cewek siapa","3","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_kUmXSLasuKikMVOgp1qRp-y0d2TfvgWZ69URVP1lSZh10=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rofaahmad5239","@rofaahmad5239","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyPYw0jdZDL3s3I2dF4AaABAg","Ke banyakan makan coklat nanti sakit gigi","7",""
"https://yt3.ggpht.com/ytc/AIdro_mlLaC3cWaR3gf1WPkoAjWsqQhQs18N9-Io32Seeovzcw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@senangitubaik681","@senangitubaik681","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx_axv3dC-luoVUzTV4AaABAg","Yang nonton 2019 mana nih?","53","13 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mZTAEyPHfPQVUjIwtWp9_9IN-ZlVWyy0lIflyuZwlQhPE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@hendrikoto1891","@hendrikoto1891","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz2CQSPBQnqlok2pVJ4AaABAg","Malah jadi sowswit","2",""
"","https://www.youtube.com/@ikhwal","@ikhwal","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwQXzCADwzK96srDiJ4AaABAg","Neruneruson versi low budget :v","5","4 balasan"
"","https://www.youtube.com/@zidanneuy9199","@zidanneuy9199","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugwdsv62hqoROVbT0Bt4AaABAg","JojoBA","77","7 balasan"
"","https://www.youtube.com/@oncom1768","@oncom1768","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwbUvUi8s7cIpFM0RB4AaABAg","Hmmm yang megang kamera itu cewek apa cowok tapi kelihatan dari suara nya cewek nih wkwkwkkw jawab bang Nelson siapa yang megang kamera itu cowok apa cewek","7","7 balasan"
"","https://www.youtube.com/@rice6248","@rice6248","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgygOHfFwzGyFV64ndZ4AaABAg","Bang sebenernya itu gak tawar lho, abang kan udah makan banyak coklat tuh rasanya beda-beda kan? Ya itu karna semua coklatnya itu manis, cuma kalau kita makan manis terus habis itu makan yg manis juga pasti rasanya tawar:D","2",""
