username,comment_text,timestamp,source
2 tahun yang lalu,Akhirnya tayang lagi,,youtube
2 tahun yang lalu,"Salam satu hobi sahabatku sukses dari mahasiswa Thailand, ramai selalu sahabatku.",,youtube
2 tahun yang lalu,"Keren, cobain ke Puncak sagara, sama cikuray, mantapp",,youtube
2 tahun yang lalu,Kkok lama bnget baru upload cantik......,,youtube
2 tahun yang lalu,Surprise liat lonceng yg di tunggu2 akhirnya muncul juga,,youtube
2 tahun yang lalu,Setelah sekian lama akhir nya,,youtube
2 tahun yang lalu,Akhirnya tayang lagi,,youtube
2 tahun yang lalu,"Salam satu hobi sahabatku sukses dari mahasiswa Thailand, ramai selalu sahabatku.",,youtube
2 tahun yang lalu,"Keren, cobain ke Puncak sagara, sama cikuray, mantapp",,youtube
2 tahun yang lalu,Kkok lama bnget baru upload cantik......,,youtube
2 tahun yang lalu,Perjalanan yang sangat mengasikan.. Sukses selalu kk,,youtube
2 tahun yang lalu,"Ada bnyak perubahan di  video ini.
Keren lah..

Yg penting tetep ngaret... 

Salam slackerlista",,youtube
2 tahun yang lalu,Mantap akhirnya muncul lagi selamat,,youtube
2 tahun yang lalu,Akhirnya upload lagi ya kk,,youtube
2 tahun yang lalu,"Baru lihat lg, semangat terus",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnya konten lageeeee,,youtube
2 tahun yang lalu,Wah keren hawanya sejuk ya kk,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Setiap pendakian vibes nya selalu positif sama mba uki melalui videonya,,youtube
2 tahun yang lalu,Awal k papandayan thn msh smp thn90 d mana masuk msh bebas turun nya lewat pengalengan,,youtube
2 tahun yang lalu,Teng pundi mawon mba UKI..kok pun dangu mboten upload traveling na,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,keren....suka liat vlognya...lanjutkan terus kontennya,,youtube
9 bulan yang lalu,Ih keren banget boleh bw guguk,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Masyaallah ajib,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnya dari sekian abad upload lagi,,youtube
2 tahun yang lalu,Setelah sekian purnama ku nanti denger lagi ketawa unik nya..,,youtube
2 tahun yang lalu,Sudah lama ga buat konten akhirnya nongol juga..,,youtube
2 tahun yang lalu,"Beuhhh mantappp mba ukii... Jangan lupa beli oleh oleh burayot dari garutt 
Pengen bangettt ketemu mba uki",,youtube
2 tahun yang lalu,Pendakian gunung papan dayan garut keren sekali  explore nya,,youtube
2 tahun yang lalu,"Seruuuu mbaaak Ukiiiiiiiiiiii,",,youtube
2 tahun yang lalu,Omg up dongggg,,youtube
2 tahun yang lalu,Nah ayo ka aktif lagi ngonten semoga makin sukses selalu,Terjemahkan ke bahasa Indonesia,youtube
1 tahun yang lalu,Super keren banget Gunung papandayan nya,,youtube
2 tahun yang lalu,Ada notifikasi lgsg nonton channel ini,,youtube
2 tahun yang lalu,Mantaap...keren abis pokok e....sehat² terus ya...,,youtube
11 bulan yang lalu,Yg paling di suka ketika nonton yg nge camp .yaitu ketika berada di dalem tenda nya. Jadi rasa rasa nya kitaa berada di dalam tenda itu ...rame ramee. Paling disuka,,youtube
2 tahun yang lalu,Duh... lama sekali mbak Uki ndak upload Video... Langsung putar...,,youtube
2 tahun yang lalu,Akhirnya yg ditunggu²,,youtube
1 tahun yang lalu,Semangat dan Sukses slalu Aamiin..,,youtube
2 tahun yang lalu,Finally upload video baru lagi,,youtube
2 tahun yang lalu,Mantap...sangat indah gunung papandayan,,youtube
2 tahun yang lalu,Nungguin slacker hiker upload video tuh harus ekstra sabar dan diiringi dengan rasa malas biar ga bikin stress.....,,youtube
1 bulan yang lalu,Sejarahnya juga sangat menarik pada jaman Belanda ada paberik dan pengolahan belerang yg kini tinggal kenangan,,youtube
2 tahun yang lalu,"Udah lama ga upload Akirnya upload juga.
Sehattt selalu Ka uki",,youtube
2 tahun yang lalu,"Aaarrghhhhhh Mbaaaa Ukiiii....sy sdh beberapa kali ke Papandayan tapi selalu lewat jalur yg ""B"" aja.
Sesuk kudu lewat sini...Makasiiih yaa Mba sdh kasih informasi berharga ini..",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Sama Mbak Abex hiking meuwahhh againnnnn donk ceritanya,,youtube
2 tahun yang lalu,Pancen joss. Mbak Uki,Terjemahkan ke bahasa Indonesia,youtube
2 bulan yang lalu,mantap vlog yg sangat membuat relax,,youtube
2 tahun yang lalu,Samangat kak..Kalibata hadir,,youtube
2 tahun yang lalu,Pancen joss. Mbak Uki,Terjemahkan ke bahasa Indonesia,youtube
2 bulan yang lalu,mantap vlog yg sangat membuat relax,,youtube
2 tahun yang lalu,Samangat kak..Kalibata hadir,,youtube
2 tahun yang lalu,Cantiknya ka uki..,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Trima kasih jalan2 nya Kak...Alhamdulillah sdh mampir ke Papandayan bbrpa kali... Sukses sll buat semua,,youtube
2 tahun yang lalu,"Saya baru pertama kali ini,,melihat gunung Papandayan lewat video mbak Uki,,,,viewnya bagus banget,,  seperti di luar negeri. Terima kasih mbak UKI  untuk videonya , ,,,doa nya semoga sehat selalu ,,,Aamiin Aamiin",,youtube
2 tahun yang lalu,"WACH,INI BENAR BENAR INDAH KK MENAJUBKAN SALAM SATU HOBI PULAU KALIMANTAN",,youtube
2 tahun yang lalu,Keren mba uki,,youtube
2 tahun yang lalu,Ditunggu video Pendakian ke Jajaran pegunungan Himalaya Nepal mba,,youtube
2 tahun yang lalu,"Papandayan memang kereen...mb uki, pake kacamata itu jadi nyetil je...",,youtube
2 tahun yang lalu,Yaahhh kirain thekelan dl yg up huhuhu dah d tunggu2 mpe ga bs tidur 🫠,,youtube
2 tahun yang lalu,mbak uki tambah uwayuu .gak pernah bosen liat senyuman.nya .muanissse puoolll,,youtube
2 tahun yang lalu,"Hampir semua gunung di indonesia loh, jadi penasaran pas bikin konten mahal di jaya wijaya",,youtube
2 tahun yang lalu (diedit),"Kumaha mbak uki, garut gk kalah indah yakan
Salam ti orng pribumi garut mbak oki semoga betah dan sering² main ke garut",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,terbit juga video nya..,,youtube
2 tahun yang lalu,Akhirnya setelah sekian lama nunggu akhirnya upload jugaaa huaaaaaa,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnya setelah sekian lama nunggu akhirnya upload jugaaa huaaaaaa,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnya update,,youtube
2 tahun yang lalu,Akhiree mbaaa,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,"Pokoknya kalo sudah di buat videonya sama kak Uki,,,pasti jd pengen kesana",,youtube
2 tahun yang lalu,Keren...,,youtube
2 tahun yang lalu,"Bener bener mbaaa, luaaamaaaa buaaanget aploadnya. Yg penting kalian sehat2 dah",,youtube
2 tahun yang lalu,"Mbaa ukii kangen baru lhat LG videonya,Sy & fam k papandayan THN 2021 kmrin saat pandemi...meski usiaku sdh lbih set abad,treck Papandayan aman,nyaman......cuankinya uenak kaaan",,youtube
2 tahun yang lalu,Keren kak,Terjemahkan ke bahasa Indonesia,youtube
1 bulan yang lalu,Vido yang sangat bermanfaat… terima kasih kak informasinya deteaiil bangett ….,,youtube
2 tahun yang lalu,Horeee mba Uky kembali  semoga selalu yang terrrrr,,youtube
2 tahun yang lalu,"Woaaahhh, akhirnya Upload video baru. Padahal ini video jaman kapan. Tapi puas banget durasinya polll, kangen sama tingkah ka Uki terobati. ️‍",,youtube
2 tahun yang lalu,"Gunung Paling mahal, tapi keindahannya juga mahal",,youtube
2 tahun yang lalu,Setelah sekian purnama.. akhirnya....,,youtube
2 tahun yang lalu,"Salam kenal dr depok mantab dan takjub, sesuatu banget impian yg belom pernah terwujud... Terima kasih sdh berbagi sallam",,youtube
2 tahun yang lalu,Yang di tunggu,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,hadir mbk Uki. sehat sll,,youtube
2 tahun yang lalu,Akhirnya upload juga sekian lama nunggu,,youtube
2 tahun yang lalu,"setelah bertahun"" sampe lumutan , update jg",,youtube
2 tahun yang lalu,Gunung salak mba uki,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Wao cewek sudah cantik kuwat tahan banting.hebat aku mengikuti terus,Terjemahkan ke bahasa Indonesia,youtube
11 bulan yang lalu,"GUNUNG  PAPANDAYAN   """" PONDOK  SALADA  "" LEWATIN  KAWAH   RATU",,youtube
2 tahun yang lalu,setelah skian purnama,,youtube
2 tahun yang lalu,Dingin,,youtube
2 tahun yang lalu,"Bener bener mbaaa, luaaamaaaa buaaanget aploadnya. Yg penting kalian sehat2 dah",,youtube
2 tahun yang lalu,"setelah bertahun"" sampe lumutan , update jg",,youtube
2 tahun yang lalu,Dingin,,youtube
2 tahun yang lalu,setelah sekian purnama akhirnya mbak e upload lagi...,,youtube
2 tahun yang lalu,"Papandayan gila keren ,... Di tunggu Merbabu nya udah gak sabar",,youtube
2 tahun yang lalu,"Saking terharunya melihat keindahan alam sampe netes airmata, apa lagi kalo bisa melihat secara langsung, 
Bismillah bisa",,youtube
2 tahun yang lalu,Akhirnyaaaaaaaa!!!,,youtube
2 tahun yang lalu,Mbak uki mantep,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,"Dulu sebelum dikelola swasta, saya sering ngecamp di Tegal Alun. Paginya keliling Tegal Alun yg bahkan setelah kesana sekitar 4 kali belum keubek semuanya. Edelweis di Pondok Salada pun masih banyak di sekitaran pintu masuk dari arah Guber Hut. Dan sampai sekarang belum kesampaian ke Tegal Panjang, pengen banget kesana.",,youtube
2 tahun yang lalu,Sekian lama menunggu video terbaru akhirnya ada juga,,youtube
2 tahun yang lalu,lamaaaaa sekali tdk muncul ini,,youtube
1 tahun yang lalu,"Syurga di BUMI datanglah ke INDONESIA, tepatnya Gunung Papandayan garud,,,
Dan Masih Banyak lagi Syurga""² yang Ada di tanah Indonesia....
Konten yang Sangat Menarik Dan Menawan du hati.....",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnya up lagiii!!,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnyaaa,,youtube
2 tahun yang lalu,Souwwee tenan ngenteni aplotan video anyare!,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Muncul lg sama sicantik mungil...sehat selalu ya uki cantik..dari lombok mendukungmu..,,youtube
1 tahun yang lalu,"menarjk sekali kawan, saya pernah di tahun 2000an , keren kawan",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu (diedit),Udh lama bnget..baru muncak lagi sweettt.. @TheSlackerHikerTV  ️🇮🇩,,youtube
2 tahun yang lalu,Kangen parahhh sama kak Iki,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Akhirnya upload,,youtube
2 tahun yang lalu,Akhirnya .,,youtube
2 tahun yang lalu,Sekian lama mba uki,Terjemahkan ke bahasa Indonesia,youtube
5 bulan yang lalu,"Semngat mbk Uki salam dari Bogor, kapan ke gunung salak",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Papandayan Garut Jawa barat,,youtube
2 tahun yang lalu,"Wow keren banget ya papandayan..
Salam lestari...",,youtube
2 tahun yang lalu,akhirnya setelah ditunggu 4 bulan,,youtube
2 tahun yang lalu,Asalaikum.sauadrakki ahrinya sampe k puncak mbak uqi,,youtube
2 tahun yang lalu,"Tumben* dapet notif siang"" gini sukses selalu mba uki dan team",,youtube
2 tahun yang lalu,Kangen parahhh sama kak Iki,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,akhirnya setelah ditunggu 4 bulan,,youtube
2 tahun yang lalu,Asalaikum.sauadrakki ahrinya sampe k puncak mbak uqi,,youtube
2 tahun yang lalu,"Tumben* dapet notif siang"" gini sukses selalu mba uki dan team",,youtube
2 tahun yang lalu,Makasih kak udah menjelaskan bagian yg termasuk cagar alam,,youtube
5 bulan yang lalu,nyimak mbak yu,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Keren banget kak,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Mantap gadis pemberani...salut...bro..lanjuuuuttttt,,youtube
11 bulan yang lalu,Anakku jg hobynya naik gunung...mlm ini otw kesini...,,youtube
2 tahun yang lalu,Emang gak ada obat papandayan kk,,youtube
2 tahun yang lalu,"Keren,keren,keren",Terjemahkan ke bahasa Indonesia,youtube
1 tahun yang lalu,kereeen kk,,youtube
2 tahun yang lalu,"Mbak uki, cantik GK bosenin,pemberani, pembacanya enak, pokoknya the best",,youtube
2 tahun yang lalu,"sehangat ndok, gass",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,"Kangan bek mba'e aq , suwi ora ngeplak ngeplok , srasa 1 abad lurr",Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Masaalloh indah bngt papandayan,,youtube
2 tahun yang lalu,"Hadir mbak oki, sehat selalu nggih, semua crow juga",,youtube
2 tahun yang lalu,MANTAAAPP!!!,Terjemahkan ke bahasa Indonesia,youtube
1 tahun yang lalu,masukin agenda nih....,,youtube
2 tahun yang lalu,Akhirnya posting lagi,,youtube
2 tahun yang lalu,Waduh kemana aja mb uki... Nggak ada kabar.. Masih imut aja wk wk wk tetap semangat..,,youtube
2 tahun yang lalu,Waduh kemana aja mb uki... Nggak ada kabar.. Masih imut aja wk wk wk tetap semangat..,,youtube
2 tahun yang lalu,Anjoy setelah 14 purnama akhirnya upload juga,,youtube
2 tahun yang lalu,Semakin manis yee,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,setelah sekian lama menunggu.,,youtube
2 tahun yang lalu,"Mantaf surantaf., 
tiba2 videonya muncul diberandaku
Terima kasih telah berkunjung ke gunung papandayan",,youtube
2 tahun yang lalu,Mbak. Merbabu via Thekelan nya kapan Mbak?,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,setelah ber abad2 dan bertahun2 dan 7 purnama akhirnya....,,youtube
2 tahun yang lalu (diedit),Ngueri ngerong mba uki,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Keren ka,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Indah skali,Terjemahkan ke bahasa Indonesia,youtube
1 tahun yang lalu,Jogja Nya mana ... sehat selalu ... Semangat dan Sukses slalu Aamiin.,,youtube
2 tahun yang lalu,Alamnya ok punya nih...,,youtube
2 tahun yang lalu,"Komentar pertama...
Kangen banget liat mbak Uki n the geng",,youtube
2 tahun yang lalu,akhirnya baru muncl setelah sekian lama ahahahahah,,youtube
1 tahun yang lalu,Dokumentasi ter epic........,,youtube
2 tahun yang lalu,Akhirnya muncul Juga,,youtube
2 tahun yang lalu,Akhirnya muncul Juga,,youtube
1 tahun yang lalu,Mantap sekali.,,youtube
2 tahun yang lalu,Kerensss...,,youtube
2 tahun yang lalu,Mantab idolaxxxx,,youtube
2 tahun yang lalu,Tumben LG nonton pasukannya ke mana mbak yg cantik,,youtube
2 tahun yang lalu,"Rindu papandaian , sigunung sultan  2020 kesana simaksi dan parkir 97rb satu org satu motor , pantes di sebut gunung sultan , pemandangan nya pun tidak mengecewakan  rindu kesana lagi euy next ah",,youtube
1 tahun yang lalu,Mantap,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Nah. Akhirnya muncul lagi vlognya. Saya tunggu tunggu kok lama gak upload vlog,,youtube
2 tahun yang lalu,Sedaaaaap,Terjemahkan ke bahasa Indonesia,youtube
1 tahun yang lalu,"ditunggu liputan ke gunung raung banyuwangi, Bondowoso",,youtube
2 tahun yang lalu,Akhirnyaaaa,,youtube
2 tahun yang lalu,️️,,youtube
9 bulan yang lalu,"Formasi pendakian fav - mbak uki, mastri, amin, and septian",,youtube
2 tahun yang lalu,Kok lama baru nongol mbk uky,,youtube
2 tahun yang lalu,"Mantap mba,tp masih ada lg yg blm kejangkau tegal alun&puncak papandayan memang itu daerah terlarang masuk cagar alam,tapi harusnya bisa dapet ijin dari kepengurusan papandayanya",,youtube
2 tahun yang lalu,"Papandayan yg indah dan keren...banyak batu2 yg cantik, sprtinya banyak batu akik ni mbak",,youtube
1 tahun yang lalu,mantap kak .. pengennya sih ikutan cuma ada kerjaan yang harus diselesikan,,youtube
1 tahun yang lalu,Saya orang garut asli bangga punya gunung papandayan,,youtube
2 tahun yang lalu,"Salam dari Sulawesi tenggara,,salam sama UKI cantik",,youtube
2 tahun yang lalu,"Ayo eksplore gunung gunung di Jabar mbak Uki, serasa dekat dng mbak Uki",,youtube
1 tahun yang lalu,Nnti kpan2 kesitu lah,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,lama banget mbak aplodnya ....,@hm-adventure,youtube
2 tahun yang lalu,keren keren pokoknya,,youtube
2 tahun yang lalu,Gunung yang hits karena hutan Matinya,,youtube
2 tahun yang lalu,"Gpp lama pendakiannya.. yg penting kami yg nonton terpuaskan dng explornya.. keindahan alam nya... Okeh
Salam dri Kuningan - Jabar... ️",,youtube
2 tahun yang lalu,"SALAM DARI BALI
SALAM SATU KONTEN
SEHAT TERUS YA KAK",,youtube
11 bulan yang lalu,"Dulu saya bikin tendanya di area pondok saladah ,di taman edelweis nya  dulu ada Curug air anget nya",,youtube
2 tahun yang lalu,Nah. Akhirnya muncul lagi vlognya. Saya tunggu tunggu kok lama gak upload vlog,,youtube
2 tahun yang lalu,"Papandayan yg indah dan keren...banyak batu2 yg cantik, sprtinya banyak batu akik ni mbak",,youtube
2 tahun yang lalu,Padu la simanis nii,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Demi uki aku sampe lihat 2 iklannya tanpa aku skip guys..kok bisa ya?....,,youtube
2 tahun yang lalu,Kok jadi pengen yaa...,,youtube
2 tahun yang lalu,Saya ke situ gak mampir ke danaunnya mbk padahal lagi musim hujan,,youtube
2 tahun yang lalu,next ke salak mbaa,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Mantep mbak uki. Mksh:),,youtube
9 bulan yang lalu,"2x sya k stu,,gunung papandayan Garut",,youtube
2 tahun yang lalu,Mantap,Terjemahkan ke bahasa Indonesia,youtube
2 tahun yang lalu,Lebih sering upload donk mbak uki,,youtube
2 tahun yang lalu,Hayo ke raung cah ayu.....,,youtube
2 tahun yang lalu,Keren mbak,,youtube
2 tahun yang lalu,"sebelum erupsi tahun 2002 di lawang angin ada tulisannya ""jalur lintasan macan kumbang""",,youtube
1 tahun yang lalu,Terimakasih telah menjaga Papandayan tetap bersih,,youtube
2 tahun yang lalu,Insya allah bulan Juli/Agustus mau solo camp ke papandayan semoga ga ada halangan,,youtube
2 tahun yang lalu,Semoga bisa ketemu di jalur pendakian nanti. Hehe idolaku,,youtube
2 tahun yang lalu,Sekian lama baru nongol lgi yg kunnti,,youtube
2 tahun yang lalu,Iki q cinta bgt,,youtube
2 tahun yang lalu,keren mbak,,youtube
2 tahun yang lalu,"seperti biasa langsung full no part""an, wifi tetangga siap stream full HD tanpa skip",,youtube
2 tahun yang lalu,Demi uki aku sampe lihat 2 iklannya tanpa aku skip guys..kok bisa ya?....,,youtube
2 tahun yang lalu,Kok jadi pengen yaa...,,youtube
2 tahun yang lalu,Saya ke situ gak mampir ke danaunnya mbk padahal lagi musim hujan,,youtube
2 tahun yang lalu,The slacker bagus,,youtube
2 tahun yang lalu,Jadi ke inget tgl 4 Desember 2022 ke Papandayan pas gempa pula..,,youtube
2 tahun yang lalu,Mbk uki cobain donk ke gunung puntang lewat gunung sangar yg ada di bandung tepatnya di Kecamatn banjaran,,youtube
1 tahun yang lalu,Semangat kak,Terjemahkan ke bahasa Indonesia,youtube
11 bulan yang lalu,ini explore kawah papanayan terlengkap banyak tempat2 yang tidak saya temukan di video lain di sini ada keren pokoknya,,youtube
2 tahun yang lalu,"Mahal kalo pas gada duit kalo pas ad si murah"" ja y sis
Ssmangat trus y",,youtube
2 tahun yang lalu,Kapan teh ke Papandayan ?,,youtube
1 tahun yang lalu,Pingin kesana,,youtube
